,Date,Hour,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RGe,RKz,RKe
0,2004-03-21,13,116930.66204564691,131450.12141568816,426388.26418133755,714179.7937051305,-1.1381641687806854,-1.512651679616042,-1.0257024534014392,5.304305398313324,2.8838263692481254,-2.354075404617971,-3.9117936659248382,-1.3833369462886345,1.1407292499438886,2.547413485646315,2.8771188030093255,0.44636900554884856,2.3000071953663106,-1.627602233361815,-2.657523414635527,9.617401488096185,-8.375667483473272,6.574273138787943
1,2004-03-21,14,127288.28973648048,133057.04983566402,434668.29008465627,708320.4256650279,-0.4723832538012957,-1.5044621319615337,-1.1626296517646006,5.08208485154652,2.5766936460752907,-2.149032958262228,-4.046486757055163,-1.6812657010595584,2.206965746526175,5.045968286583246,2.553751152499998,1.268298705793285,1.99466574655372,-1.5405851275589277,-1.999787879338122,10.003878647563567,-7.6761654091747795,6.104033929810489
2,2004-03-21,15,135317.6703436469,140581.8720973998,440749.85755652434,703087.5807867062,-1.2143761984781507,-1.5075621790783114,-1.145273136428738,4.862259742680031,2.6766354627211326,-2.2760034886998746,-4.248834710759021,-2.468183633920515,1.6668508139940155,5.845734351054426,2.6371132026833504,2.227888145313858,2.0268546258208517,-1.0957952721560367,-2.7614606375942445,10.873713555772074,-8.63533867148676,4.635144517344291
3,2004-03-21,16,146275.5047958006,149097.8444819238,449261.6433905664,700430.6997055045,-1.7846839372513073,-1.4488213199861564,-1.6087809510241196,5.618827208009143,2.901298339296745,-2.3455492971378447,-3.872469871127957,-3.0629427172122887,0.9247382830384284,7.014560817993621,2.6942241341963786,2.246598065012141,3.180143511360964,-1.9644746122638914,-3.44057946233783,11.659795890145285,-10.446078270764348,6.129140054084864
4,2004-03-21,17,154716.08410986082,156757.37816548723,463646.8908383233,688943.3635784062,-1.9164868773698587,-1.6407556829905943,-2.3166763409158015,7.550011245756026,3.081510774590077,-2.4637977799335764,-2.8214196207616107,-3.6011537979079593,0.4996964059075635,8.403735114880313,2.2138464570231737,1.90369420908596,3.0020325699701385,-2.141764123215366,-4.424906877927357,13.558258917766157,-10.05661540901741,8.407297911979235
5,2004-03-21,18,162215.19928636745,162804.4427873427,470876.2778943514,685009.9980183538,-0.22118070750583052,-1.5060102002979667,-2.0534751261199187,4.5984890423680485,3.1986165232928085,-2.6272373414460417,-2.2157637517719806,-4.666077456055545,1.2383692916973805,4.855311863048849,1.4076308804875346,1.4530331394138598,2.6923066774812145,-1.6988748942306848,-3.518176550609071,10.184769723525918,-7.182726262878944,3.6847616066631073
6,2004-03-21,19,164851.02644937107,167219.21676926702,483031.498916188,676711.4643399452,0.10338208007545323,-1.7359452298486968,-2.6350747100064322,5.358865123119405,3.126735303295202,-2.5528011161389443,-1.2885230201908322,-5.073269057549753,-0.19334499432049693,4.788064498357976,-0.2021234941533314,0.5303599353625031,3.2018477564152596,-2.155694695220138,-4.961421947221777,10.177971404469549,-7.02206340653707,5.0763654707962225
7,2004-03-21,20,160759.91012846347,166623.03432195273,493929.58174054127,669488.9962127688,-0.1432065177738214,-1.511533638410266,-2.810781292667685,4.24330205384485,3.1679383175762315,-2.671069795070166,-0.23925892890302275,-6.234423725111996,-1.3536342694423793,3.1186043269051034,-1.3660567548080953,-0.8326457384280487,2.035157423103535,-1.397688414451938,-6.188735228568414,7.593259748897234,-5.228404162448064,2.217348035852477
8,2004-03-21,21,155015.4178147528,161224.16745258507,497684.6323625335,666648.1077558913,0.01884147583822916,-1.4804985607379337,-3.055217865343123,2.6842894137518605,3.1531569691720542,-2.717368089658858,0.5306716448166289,-6.706514977604185,-1.3404839370762838,0.766072701869323,-1.6923671470413966,-1.641337256650889,0.6354304964523989,-1.1412141448021833,-6.307181201113155,5.240818807497764,-3.1411352411406637,0.174206446292982
9,2004-03-21,22,148574.8666697654,154805.40607406633,498504.68131499854,661272.2543701931,0.6794506540317458,-1.483337381997352,-3.715299230046956,2.4752272024534627,2.980603975719022,-2.8437495689975334,1.4235998235370861,-7.169532558346085,-0.8956869643039631,0.9082796679733236,-1.853502045543832,-1.6912940938925265,-0.07466312947517306,-1.7158434051170641,-5.63799274922846,5.1110200595558215,-1.5375856230029512,0.7368372792713975
10,2004-03-21,23,141670.2030868372,149046.84997655888,497147.05783031223,654294.0352390484,0.4166642491340137,-1.4163207110266045,-3.6837130611999918,1.2869327629024938,2.879520179125599,-3.0181996172717707,2.25613264716828,-7.5789116896656585,-0.884608858709109,0.44015980099593455,-1.5244925551488389,-1.3817154812593475,-0.4028322742072083,-1.2956966566300738,-5.403669196167028,4.339737609941522,-0.60808389069049,-1.3125692089330991
11,2004-03-22,0,137598.52027269377,144857.05460899902,495604.28894070664,651943.2384424566,1.913434006675376,-1.1550851607123878,-4.89522249391226,2.020137354356054,2.922319690116211,-3.16374287015935,3.040216265443923,-8.728115177153962,1.2052025649862328,2.096320633086019,-0.8732074456755962,-1.17737620381465,0.008812297652637224,-0.868114412338392,-3.0371782898288187,5.161589181413142,0.04961548055440179,-0.9446409165472556
12,2004-03-22,1,135383.1094779729,140569.7413090934,497210.5063734112,648043.611470212,1.8802283983722512,-1.0089612564183557,-5.414059684687509,2.3411433534555046,2.8154268731761283,-3.2367897580680607,3.076502644693961,-10.024899466898912,0.8053527459193579,2.062196255287592,-0.790542255249501,-1.2753799611923387,1.2790836587446555,-1.8645093651587215,-2.734701986471734,5.311514406749582,-1.736412300365953,-0.40518706359717527
13,2004-03-22,2,131906.61603489736,135674.3188884142,504813.69128366816,638518.7710133138,2.3179729291072246,-1.0480390187184396,-5.41103835268305,1.0949696943190665,2.822436004280187,-3.510074616286074,3.219628025906631,-11.224313682064595,1.0529298160244949,1.0144500575031392,-0.8883075459984805,-1.421798547018623,1.9898282365727613,-3.67158821018804,-2.440809639889882,4.231284782304957,-1.8632656342419556,-1.0467174248744389
