,lon,lat,min,distance
2004-03-21 01:00:00,-43.0,-27.5,1003.99560546875,
2004-03-21 02:00:00,-43.0,-27.5,1003.6643676757812,
2004-03-21 03:00:00,-42.75,-27.5,1003.2212524414062,
2004-03-21 04:00:00,-42.75,-27.5,1002.4893798828125,
2004-03-21 05:00:00,-42.5,-27.5,1001.8849487304688,
2004-03-21 06:00:00,-42.5,-27.5,1001.10498046875,49.4060354558661
2004-03-21 07:00:00,-42.25,-27.5,1000.8724975585938,
2004-03-21 08:00:00,-42.0,-27.5,1001.0025024414062,
2004-03-21 09:00:00,-41.75,-27.75,1001.2099609375,
2004-03-21 10:00:00,-41.5,-27.75,1001.0181274414062,
2004-03-21 11:00:00,-41.5,-27.75,1000.9862060546875,
2004-03-21 12:00:00,-41.25,-27.75,1001.3681030273438,128.46630354869097
2004-03-21 13:00:00,-41.0,-27.75,1001.6806030273438,
2004-03-21 14:00:00,-40.75,-28.0,1001.3125,
2004-03-21 15:00:00,-40.5,-28.25,1001.0387573242188,
2004-03-21 16:00:00,-40.0,-28.25,1000.3049926757812,
2004-03-21 17:00:00,-40.0,-28.5,1000.1925048828125,
2004-03-21 18:00:00,-39.5,-28.75,999.9112548828125,83.12837874684577
2004-03-21 19:00:00,-39.25,-29.0,999.3356323242188,
2004-03-21 20:00:00,-39.0,-29.25,999.6474609375,
2004-03-21 21:00:00,-38.75,-29.25,999.4674682617188,
2004-03-21 22:00:00,-38.5,-29.75,1000.5700073242188,
2004-03-21 23:00:00,-38.5,-30.0,1000.6080932617188,
2004-03-22 00:00:00,-38.25,-30.25,1001.298095703125,75.94600000088275
2004-03-22 01:00:00,-38.0,-30.5,1001.2550048828125,
2004-03-22 02:00:00,-37.75,-30.5,1001.5724487304688,
2004-03-22 03:00:00,-37.5,-30.75,1001.309326171875,
2004-03-22 04:00:00,-37.5,-30.75,1001.49560546875,
2004-03-22 05:00:00,-37.25,-31.0,1001.4962158203125,
2004-03-22 06:00:00,-37.25,-31.0,1001.37060546875,102.5797886413691
2004-03-22 07:00:00,-37.0,-31.25,1001.7012329101562,
2004-03-22 08:00:00,-36.75,-31.25,1002.2955932617188,
2004-03-22 09:00:00,-36.75,-31.25,1002.8474731445312,
2004-03-22 10:00:00,-36.5,-31.25,1003.1680908203125,
2004-03-22 11:00:00,-36.5,-31.25,1004.1624755859375,
2004-03-22 12:00:00,-36.25,-31.25,1004.7537231445312,123.9841526548579
2004-03-22 13:00:00,-36.25,-31.25,1005.1325073242188,
2004-03-22 14:00:00,-36.25,-31.25,1005.3949584960938,
2004-03-22 15:00:00,-36.25,-31.0,1005.4262084960938,
2004-03-22 16:00:00,-36.25,-31.0,1005.3674926757812,
2004-03-22 17:00:00,-36.25,-30.75,1005.4474487304688,
2004-03-22 18:00:00,-36.25,-30.5,1005.2193603515625,113.41109826939196
2004-03-22 19:00:00,-36.25,-30.25,1005.4199829101562,
2004-03-22 20:00:00,-36.25,-30.25,1005.93310546875,
2004-03-22 21:00:00,-36.25,-30.0,1006.1337280273438,
2004-03-22 22:00:00,-36.25,-30.0,1007.6012573242188,
2004-03-22 23:00:00,-36.25,-30.0,1007.7949829101562,
2004-03-23 00:00:00,-36.5,-30.0,1008.015625,79.94776517495097
2004-03-23 01:00:00,-36.5,-29.75,1007.751220703125,
2004-03-23 02:00:00,-36.75,-29.75,1008.015625,
2004-03-23 03:00:00,-36.75,-29.75,1007.6693725585938,
2004-03-23 04:00:00,-36.75,-29.5,1007.51123046875,
2004-03-23 05:00:00,-36.75,-29.5,1007.29248046875,
2004-03-23 06:00:00,-36.75,-29.5,1006.9281005859375,41.13079963109099
2004-03-23 07:00:00,-37.0,-29.5,1006.9375,
2004-03-23 08:00:00,-36.75,-29.5,1007.1349487304688,
2004-03-23 09:00:00,-37.0,-29.5,1007.6055908203125,
2004-03-23 10:00:00,-37.0,-29.5,1008.231201171875,
2004-03-23 11:00:00,-37.25,-29.75,1008.762451171875,
2004-03-23 12:00:00,-37.25,-29.75,1009.0231323242188,36.798583622362095
2004-03-23 13:00:00,-37.5,-29.75,1009.0075073242188,
2004-03-23 14:00:00,-37.5,-29.75,1008.8793334960938,
2004-03-23 15:00:00,-37.75,-29.75,1008.6724853515625,
2004-03-23 16:00:00,-37.75,-29.75,1008.1224975585938,
2004-03-23 17:00:00,-38.0,-29.75,1008.0143432617188,
2004-03-23 18:00:00,-38.0,-29.5,1007.302490234375,14.730209953301088
2004-03-23 19:00:00,-38.0,-29.5,1007.7249755859375,
2004-03-23 20:00:00,-38.25,-29.5,1007.7474975585938,
2004-03-23 21:00:00,-38.25,-29.5,1007.8812255859375,
2004-03-23 22:00:00,-38.25,-29.5,1008.0774536132812,
2004-03-23 23:00:00,-38.25,-29.5,1008.6399536132812,
