,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,Date,Hour,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RGe,RKz,RKe
0,63677.9259343714,92686.21258135999,872843.7603662955,290802.6701318507,0.9133561114384243,-0.8195361934788623,-3.236568335233825,3.2225543794613785,1.6002043637693253,-0.00278301408772247,-16.941403221443547,5.328986791250286,52.64130664604305,7.368179110756323,0.8333334520227337,2.141103519928366,2004-03-21,1,3.3675838118906762,2.3233500533835385,-8.044113184459793,4.061714823351245,1.8611993660809125,6.368223640411501,-11.220502260779154,7.726394682594244
1,75801.22765717783,101050.27277354072,843884.9529022402,305424.8434959152,1.3294968283063096,-0.8159439648957769,-3.5503967564314216,3.2657400340507543,1.6758545538299026,0.14371680501239484,-16.236785113798327,6.113360748166722,52.03395484911718,-0.3355317927765885,1.753506810782771,3.5753624533742263,2004-03-21,2,-1.5422790994695232,2.163422639807983,0.04335208643321595,9.063129217890593,-2.704580789888893,6.101389833742119,-18.501037128356653,3.866368320758305
2,52573.51641819083,108262.85558797746,873155.8953886146,356057.20050066296,-0.5250958236452237,-0.887335824285157,-4.118088899834208,4.333980810355867,1.4831455535294313,-0.2362860157035952,-16.699025049764067,6.901042676718622,58.954577423835545,4.45685560845495,-0.8035018452066642,4.4777176702579,2004-03-21,3,-2.6688305425602428,2.125982509427979,16.046250290397843,3.785026044259543,-5.564407744020055,7.583585159772599,-37.38846006364135,11.568086342649154
3,56585.64775074409,116357.34684142217,959417.9549931047,332677.0310145839,1.4871855298814698,-0.6569225241140481,-4.120411825121971,4.674590565030687,1.2312571457840438,0.28570785564396795,-17.227052592572267,6.234443286875137,55.35891880092083,-3.0701713403770508,1.3721343331659042,3.999343215962243,2004-03-21,4,2.0564158408044366,2.2701768859499176,5.54463680191871,1.4289572271244186,1.655421700787815,7.315982119450685,-25.404915689731478,13.600488449903377
4,67379.71047198278,124608.12916681687,913077.2803624293,366345.6925359588,1.00915210444511,-0.7716450808118921,-3.374394332648393,5.565675141034341,1.3098496777604638,-0.17065047071062986,-19.289978962014818,8.569676968886114,45.71426144186964,-2.469876659381962,0.7358395005994411,4.497115561637738,2004-03-21,5,3.0398471877773146,0.7645766981612582,-11.786796375413056,5.523990989780513,1.9675045336500683,7.272547390718121,-9.868424814805044,11.985755452788336
5,78472.54750274075,121862.29906818323,874553.0210901307,372449.7661410036,1.3886467132615685,-0.8182862521552916,-3.199082238358099,5.661783982719663,1.1443589005229957,-0.3738958777241297,-18.304775917490815,8.248102549882107,45.32646703850823,-0.43196810655005524,2.2561339416506976,4.435387109615747,2004-03-21,6,1.3098067638610418,0.2930693717995342,-12.334839533792499,7.619658303052113,0.7358083244443232,7.147035484398619,-7.780371908794846,9.489310467907757
6,76810.31917178228,126718.22864377352,824266.4357191233,421207.232317934,1.4824274641990887,-0.8575477842727389,-3.245597585341163,5.819730452080668,1.268446025324477,-0.5822535117365326,-17.96497501824808,9.63639556668251,43.90580158011797,-3.2326501179701763,1.9935689124668785,4.971406422545262,2004-03-21,7,-1.1090799053247813,3.7270264646164732,-2.306507570385066,5.51518139682998,-1.7526462507229086,10.986558212706413,-17.42163756900509,13.18654220727436
7,70487.17218440233,148696.88961342184,857946.1665833582,412159.07219817943,0.7550641449707078,-0.8373236562000838,-2.095994021895183,4.09471480732011,1.1782688843986078,0.5969849620736868,-16.120015115446275,7.893747387130355,40.31881065705512,1.335639136209707,1.2011296259657012,3.1841167958136456,2004-03-21,8,-0.7169648712805752,3.922187192388586,-2.311724160743211,4.502588278965818,-1.9774932669085588,8.257240693835094,-15.14922083162754,9.58186793737983
8,71648.17209856214,154957.97642897133,807622.0217617722,453625.8679264879,0.662049486065156,-0.9738862246117589,-2.0513991685833095,4.212405347496261,1.3106948714473077,0.4070771077404135,-15.705739406815301,8.253134121499341,39.15160017763496,0.020783580185376044,1.1191383531252355,3.6192355858620835,2004-03-21,9,-1.065664080415357,2.0704583687665057,-13.75909179421276,12.651675661397709,-2.688195690409268,6.849672833134112,-3.335997295120695,1.8652629761812012
9,62814.39080541176,163604.18986854068,758880.7056650263,503251.13696024293,1.0193430231314713,-1.0151276856238667,-2.4629951237532257,5.161056635654036,1.452594849902518,0.3064765984402894,-14.791666359144273,7.8479362351442035,39.28788040131773,-2.156854539794517,1.4244257145827377,4.391936068162472,2004-03-21,10,-1.663525174182217,1.5271544394085261,-11.261956940832508,13.39275279296799,-3.1119046865771303,7.39686216224614,-4.973361518933519,2.079235201583476
10,59670.79084445017,165953.48839271272,726535.9317877782,550053.6880358574,0.5883495939293556,-0.9752521024842125,-2.608784457255779,6.950869505748012,1.55311593996461,-0.1569426847723272,-14.85831514714277,7.377477736138041,40.955860103535215,-5.663368052492027,1.1941419917914362,6.18929668661709,2004-03-21,11,0.6515690188534397,0.802669126668928,-3.089666802436,5.057979013448146,-1.2884494296660272,8.88573341967348,-13.789083208033194,11.879152685693686
11,67505.68774115652,169383.40758055696,736635.1046874871,539668.5858570696,0.009279027813376738,-0.9840497948691465,-2.1182807764052187,6.78434174917812,1.3619151183203384,-0.11713750127824109,-14.754954967635275,6.400351095228508,39.477739923732514,-2.003564309759959,1.3531453298401386,5.816428646654304,2004-03-21,12,1.5513955822990193,2.1990258562471676,2.6631477196462057,-2.9867306557494318,-0.7852903030770888,10.084554901572675,-19.527104435873323,18.289704276561277
