time,1.0,2.0,3.0,5.0,7.0,10.0,20.0,30.0,50.0,70.0,100.0,125.0,150.0,175.0,200.0,225.0,250.0,300.0,350.0,400.0,450.0,500.0,550.0,600.0,650.0,700.0,750.0,775.0,800.0,825.0,850.0,875.0,900.0,925.0,950.0,975.0,1000.0
valid_time,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00,2004-03-22 02:00:00
2004-03-22 02:00:00,2.1585819596797664e-05,2.840047200332348e-05,-7.564899314863391e-05,-2.6079506657633087e-05,-3.948359467464338e-05,5.123340577906152e-06,2.340150608515202e-06,1.0999121163547367e-06,-8.739525231655981e-08,1.3922184795066314e-05,9.415503821093983e-08,3.486815003118461e-06,0.00010081940582536651,-0.00011557136634271526,-0.0001547822128067266,-8.373079516758367e-06,0.00013794495925059498,0.00019457646974204045,0.00022994964693973897,0.00023570467324512002,0.00016659555110729588,0.00010869014408071634,5.459592656760665e-05,2.2620005374950766e-05,1.43443349407887e-05,2.1540497094039407e-05,2.8749459356192897e-05,2.9970302299821168e-05,3.258601541241494e-05,3.2049327625192774e-05,3.511953317522785e-05,3.671979554727705e-05,3.1167681748456186e-05,2.5151617469978123e-05,1.955121959029261e-05,1.0076374552091706e-05,1.728884486164346e-06
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00,2004-03-22 03:00:00
2004-03-22 03:00:00,-2.3627006784306098e-05,2.3110593767802616e-05,-6.998492339128894e-05,1.317466320627259e-05,-4.963532692390396e-05,-6.307295432957158e-07,-3.2776268293078977e-06,-3.5222152779485877e-06,1.503188174362492e-06,5.852288557304856e-06,5.727303651924699e-07,2.181924095629334e-06,8.564898186555334e-05,-4.154418168878568e-05,-7.535583620832977e-05,1.8525363445289912e-05,0.00013903473386189122,0.00015112360976737147,0.00015853425857996072,0.00015099250933166026,9.014777956011994e-05,5.096948624234305e-05,1.849948718685183e-05,-1.0848521449104768e-05,-1.601602510767477e-05,-8.610063582800607e-06,1.8822791458502415e-06,5.645223212551851e-06,7.636664119313768e-06,8.659337362998646e-06,1.5292821999737735e-05,2.2400274514872055e-05,2.1128389723644695e-05,1.9251410968232863e-05,1.825248377883093e-05,1.157300360143265e-05,4.019356085187408e-06
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00,2004-03-22 04:00:00
2004-03-22 04:00:00,-3.2737246349251994e-05,-2.7927967170992697e-05,-4.9907065779717226e-05,3.4600226546461516e-05,3.347850877668372e-07,-1.7258998965192454e-05,-4.423679304174682e-06,-2.599666822105811e-06,-5.164552990223476e-06,3.190317290941742e-06,-8.02938840920561e-06,-1.5809265890288083e-05,2.3395633360693013e-05,-4.8007803578749504e-05,-3.383721197137556e-05,7.634806943580143e-06,0.00011075140996752757,0.00014335545846573558,0.00017767424927109157,0.00015032361316721509,9.087007632612569e-05,4.265196844897783e-05,6.631507521731648e-06,-2.7104256895760463e-05,-3.0142492506797437e-05,-2.2707144041075804e-05,-9.471240500069229e-06,-5.736741813242947e-06,-2.571761813923609e-06,1.0126189011612006e-06,7.476512181550912e-06,1.3547410764785544e-05,1.3329269658986276e-05,1.2678310499525632e-05,1.2677145589941052e-05,9.476368388919593e-06,4.744416282276912e-06
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00,2004-03-22 05:00:00
2004-03-22 05:00:00,-1.0803267463999399e-05,-7.549866973291506e-05,-2.2323796160037758e-05,2.7928574915022464e-05,5.194407509122058e-06,-1.10568025925198e-05,-1.5566455240777168e-06,1.1750720137561099e-06,-4.863626463197868e-06,-1.9410243248485782e-06,-1.1318935868650475e-05,-2.8273263786991706e-05,2.4936875925766723e-05,-8.544342103434685e-05,-5.7389019412476356e-05,1.5947920945401033e-05,0.00012456698648825933,0.00015652911008071305,0.00013002057449793908,8.665105826500714e-05,4.768537069525115e-05,7.172890327193658e-06,-2.9470030138381724e-05,-6.691671144215482e-05,-6.954038593406953e-05,-4.835890939287678e-05,-3.527955179333375e-05,-2.970202389125951e-05,-2.379256227452351e-05,-1.63221924922744e-05,-3.941713381674203e-06,6.3934270145312044e-06,1.0193939412212003e-05,1.0913729425500785e-05,9.942486843102418e-06,5.783655494917617e-06,1.1351215192713294e-06
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00,2004-03-22 06:00:00
2004-03-22 06:00:00,-4.0101946649055546e-05,-0.0001080763002877532,6.630961455902325e-05,-8.60024952704031e-06,1.5930528130942575e-05,-6.800944573472789e-06,3.376600796877955e-07,1.434980597525464e-06,-3.352265870462296e-06,-7.945510647842246e-06,-1.1763540205544194e-05,-4.769040740183189e-05,-1.7939966479138123e-05,-0.00015961781569475908,-0.00012511595380591882,-7.387947948573646e-06,0.00011648742144256003,0.00014335643677429073,8.822818479604951e-05,6.55232770976783e-05,4.113721243117882e-05,-2.638045228791345e-07,-3.095555204870343e-05,-5.9181508032123424e-05,-6.693980783548011e-05,-4.8219417035889316e-05,-3.367385232631459e-05,-2.8135079135391823e-05,-2.03777263576664e-05,-1.1961582614979111e-05,3.955121012823463e-06,1.2477898497692e-05,1.5039681872255199e-05,1.5884161020788987e-05,1.3435730592054076e-05,8.119836453171151e-06,3.525728654857231e-06
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00,2004-03-22 07:00:00
2004-03-22 07:00:00,-6.61444311184279e-05,-1.6483380785720495e-05,3.123310881042567e-05,-5.955198571550194e-06,5.0627201094272585e-06,6.635560897663501e-06,1.2955542199602238e-06,-7.027313768462987e-08,1.5971192529482014e-06,-3.6517821996957097e-07,3.6344022352757573e-07,-5.393722307074969e-05,-4.380576578303934e-05,-0.00012314243370473678,-8.512310123548329e-05,-4.683517062711618e-06,8.412793586480266e-05,0.00013008369525107575,9.052941437316833e-05,6.942810358846936e-05,4.348246605476805e-05,1.4455625738954687e-06,-2.420954306042055e-05,-4.969314651786586e-05,-4.853330712643927e-05,-3.2630304998550786e-05,-2.7724577502683045e-05,-2.5143363779945017e-05,-1.8250685248185604e-05,-1.0730756663188058e-05,7.152875440738734e-06,1.644410085854297e-05,1.6521987532553175e-05,1.5603508768897477e-05,1.1551492225223637e-05,5.733405307775851e-06,8.520655625053756e-07
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00,2004-03-22 08:00:00
2004-03-22 08:00:00,-3.4095246145672195e-05,-3.5357726838364635e-06,7.805168027246028e-06,7.616089118788328e-06,-1.3599006773213784e-06,6.176825347579875e-06,-8.081233703260304e-06,-3.4103128883588543e-06,2.671421201171472e-06,2.7060385613662177e-06,1.464208759908657e-06,-3.645026711025682e-05,-8.560576231267608e-05,-0.00012218963418516196,-3.962585529419493e-05,1.8897210214052486e-05,7.360230408255093e-05,0.00012831016048750967,0.00012370262439746505,8.644105354545679e-05,5.0562385203460134e-05,1.7850336223362018e-05,2.011617740700769e-06,-1.643546757242582e-05,-1.7434279724638634e-05,-9.32041888137672e-06,-8.622058392892311e-06,-7.479718415284526e-06,-1.986476156307556e-06,4.624321271324952e-06,2.3228548059738456e-05,3.236385241746402e-05,2.8304511545856776e-05,2.3325165548648697e-05,1.6560261657141128e-05,9.052388570529488e-06,3.6440810820679813e-06
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00
2004-03-22 09:00:00,-8.86388034981868e-05,8.693826881725524e-06,1.9291209015855393e-05,-5.900295481307715e-06,-1.8424588027470316e-06,2.827549297961114e-06,-3.711002855443938e-06,-6.586975700960703e-07,-8.169179884705143e-07,-1.3812283463686191e-06,7.897970558765982e-07,-3.321448952926405e-05,-7.339828945103481e-05,-0.0001074750127069724,-6.889376239765395e-05,-1.4919254927036983e-05,7.476522424281375e-05,0.00019341332179075845,0.00021088812109422458,0.0001491498426764981,8.582838116064445e-05,3.731016163925039e-05,2.0135963455866522e-05,3.215069101451565e-06,-1.6884446472241078e-06,1.9197038134328255e-05,2.0737798178919197e-05,1.968254913052248e-05,2.2465102386563037e-05,2.5684368821773778e-05,3.7428457475002306e-05,4.1543223828285034e-05,3.360906806178009e-05,2.5205790105675042e-05,1.69531173461612e-05,8.184683007184598e-06,2.501758093467445e-06
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00
2004-03-22 10:00:00,-3.2547226663333846e-05,1.114490775377934e-05,2.120275912428204e-05,2.5750551541830835e-07,1.726340321355645e-06,1.0712113252645763e-05,4.241689591172232e-06,7.724022215784379e-07,-1.6812739294201875e-06,-6.366468826745791e-06,4.068000714993253e-06,2.4668226766966548e-05,-2.5315502276614185e-05,-4.52931544340604e-05,3.531053418714781e-05,4.417048116648812e-05,5.26934457880305e-05,8.949660784294693e-05,9.55912690779741e-05,6.097731550281389e-05,3.659223525742595e-05,2.3819875959983748e-05,2.087469567459492e-05,1.7536053423985626e-05,8.130546339142785e-06,1.0545609788689188e-05,2.764245410600768e-06,3.4624468496470926e-06,3.5862371556953275e-06,5.557594583626537e-06,1.6527751052236638e-05,2.222554843617366e-05,1.951904811096835e-05,1.5248922936602366e-05,1.0622809713629875e-05,4.703631459284282e-06,2.6749291985225297e-07
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00
2004-03-22 11:00:00,-3.0047273185255185e-05,6.658355287835949e-05,-2.0898957024737116e-05,-1.1066016570106e-05,-1.4748769867777397e-06,2.7407947476918635e-06,3.222334302653233e-06,7.112218938500355e-07,-3.523261230102573e-06,-5.383927335911466e-06,-7.581319238701704e-06,-2.7427661812260156e-05,-8.652634867121426e-05,-9.84560365936682e-05,-4.8769218956707935e-05,3.32078981230097e-05,9.117170885191556e-05,0.00014657799939277543,0.00016578916320589008,0.00011188674236088082,6.593110836265098e-05,4.3053427450076375e-05,4.00173154877213e-05,3.149682232839057e-05,1.7865406205804476e-05,3.013006592653553e-05,2.4205552929952753e-05,2.3006692069226738e-05,2.182916889103497e-05,2.185921837477711e-05,2.9916410232212376e-05,3.193952901970462e-05,2.8863546519389932e-05,2.4074734588385133e-05,1.7668445329132458e-05,9.668958255059581e-06,4.256291806652615e-06
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
