time,1.0,2.0,3.0,5.0,7.0,10.0,20.0,30.0,50.0,70.0,100.0,125.0,150.0,175.0,200.0,225.0,250.0,300.0,350.0,400.0,450.0,500.0,550.0,600.0,650.0,700.0,750.0,775.0,800.0,825.0,850.0,875.0,900.0,925.0,950.0,975.0,1000.0
valid_time,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00,2004-03-22 09:00:00
2004-03-22 09:00:00,-5.583137295292037e-07,-4.033903188551558e-06,-4.1104311512710304e-07,-1.4364042372786378e-07,-2.2674741009076749e-07,3.41140439471725e-08,-7.160011480617812e-08,5.908701461836032e-08,-6.656295534087566e-08,-2.680437782497086e-07,-2.505639582572342e-06,-4.186733172744697e-06,-5.527892402685532e-06,2.4634674129446825e-06,1.7857001497248955e-05,3.741086917432026e-06,-5.1122222265290275e-05,-9.002177144186335e-05,-4.192518049553574e-05,-3.428551419978113e-05,-2.0602669560007902e-05,-8.746583970067036e-06,-7.65452043201124e-06,-2.5744443853517387e-06,1.5877864803160745e-06,4.619980499759065e-06,3.1763678367633838e-06,2.153443941518565e-06,5.470903831944834e-07,-3.840279365961013e-07,8.13312117425076e-07,-1.003692720967429e-05,-1.930533548086376e-05,-1.895587286666976e-05,-2.0859093787485517e-05,-4.297350469294821e-05,-0.0001653753981914999
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00,2004-03-22 10:00:00
2004-03-22 10:00:00,-6.938482321566104e-08,2.977321228598588e-07,-1.2658798349403486e-07,-6.095270247908334e-08,-2.7734845702276046e-07,-2.965435729869789e-08,-1.2120547878252953e-07,9.875001024487544e-08,-6.557688237381094e-08,-3.6783750010048524e-08,-3.5451509371893692e-06,-2.9919465177668843e-06,1.6796134741853481e-06,1.1772139690996212e-05,2.0072810876724795e-05,-3.9222524051175425e-06,-5.2510678432583594e-05,-8.435980404699038e-05,-2.093765526426439e-05,-1.4248667696813585e-05,-1.591484008582727e-05,-8.25154713430271e-06,-7.53849304596532e-06,-2.1872986348047263e-06,1.7070595489170613e-06,3.0392858770686065e-06,3.3688970895484115e-06,2.171792182822709e-06,-1.6603595098912002e-08,-1.7635166114712971e-06,-3.965413149399546e-06,-1.255472535158448e-05,-2.0710328848785615e-05,-2.1475606384477353e-05,-2.35534347112844e-05,-4.152386361825284e-05,-0.0001367699411411013
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00,2004-03-22 11:00:00
2004-03-22 11:00:00,-2.767037817938359e-07,-1.2813049612633335e-07,4.4307274973051137e-07,-5.146954584312514e-08,1.8069246799831074e-07,1.243682704154416e-07,1.298895855216105e-07,1.4126173689798326e-08,-5.707450900615931e-08,-1.1562283483997437e-07,-3.4047733770733555e-06,-2.990981291760054e-06,3.8896143960006566e-06,6.626373481626642e-06,2.0946761382649432e-05,-5.641516041186988e-06,-6.160623776483509e-05,-8.584537915426544e-05,-9.026752517528547e-06,-9.512968656689009e-06,-8.98584669997787e-06,-3.442982830712007e-06,-4.205142775764976e-06,-1.4563120382373905e-06,1.6094805137354685e-06,3.2834153582722938e-06,1.10863874004853e-06,-3.7380741849336613e-07,-1.374453480825943e-06,-3.366118771481665e-06,-5.3217902053965e-06,-1.1793215670116835e-05,-1.85246162654145e-05,-1.910166443175431e-05,-2.137896574342368e-05,-4.485269234480325e-05,-0.00017332294577088671
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00,2004-03-22 12:00:00
2004-03-22 12:00:00,-2.2319872627908164e-06,1.1602456382404488e-07,8.311914961358463e-07,3.962566736524348e-08,1.3247268374830444e-07,8.520701042170932e-08,7.713715487422726e-08,-2.393803240239676e-08,-5.116259084666215e-08,-1.2043878735540029e-07,-2.678617074583438e-06,-3.0155689189245044e-06,9.979270467736683e-07,-2.296171143456439e-06,1.4980659054966744e-05,-8.290115278276117e-06,-6.330394162963792e-05,-9.166144289779513e-05,-1.1976810005124926e-05,-1.0036733150014978e-05,-7.552968422686296e-06,-2.8200168573053085e-06,-3.955908599727018e-06,-1.5910912553461447e-06,5.951959206785961e-07,1.8003135479965705e-06,-6.938933812454581e-07,-2.2691090694375363e-06,-3.2296121772188276e-06,-4.282597903241019e-06,-5.636728128645834e-06,-1.0804557186721392e-05,-1.7196617698557146e-05,-1.8192015675532474e-05,-2.0955569439457683e-05,-4.4461564998541124e-05,-0.00015187841979941508
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00,2004-03-22 13:00:00
2004-03-22 13:00:00,-1.3187557623084701e-06,-1.2424839545465618e-07,4.7523973984997836e-07,-4.701340319573724e-08,-2.558091697962484e-07,-1.892127653785033e-07,5.209756791295256e-08,1.0402826540961904e-08,1.5450310737037377e-08,-3.197619118111196e-07,-2.7461014115317165e-06,-2.4569975846429574e-06,3.97403810639344e-06,1.5198895663944468e-06,1.6898786392053787e-05,-1.3788947161088083e-05,-6.481177490796775e-05,-9.287885900332907e-05,-1.6918621263834366e-05,-7.868267627850885e-06,-5.816398984862826e-06,-2.3696981120171866e-06,-3.327371946473714e-06,-2.3213130622584885e-06,-5.828711236245438e-07,2.457595952294642e-07,-1.06913975707805e-06,-2.4745129266638175e-06,-4.086051608708576e-06,-5.013321570375409e-06,-6.4443978550719445e-06,-1.3093519257543848e-05,-1.889951558222018e-05,-1.932038382418115e-05,-2.2626678361696714e-05,-4.878844519675766e-05,-0.00015142296189225586
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00,2004-03-22 14:00:00
2004-03-22 14:00:00,-6.078717233668962e-07,-2.1839842164051915e-07,4.4857328144778343e-07,1.4905978934842127e-08,-1.5551362710853586e-07,-2.474081443926175e-07,2.3382270059966727e-08,4.489427180351381e-08,5.982861560773241e-08,-5.048178927606272e-07,-2.3941816988549326e-06,-1.0476243548003102e-06,3.4778902263289225e-06,2.3535024174830254e-06,1.7299692468108077e-05,-1.0588868413388957e-05,-5.93279047883787e-05,-8.726500318036912e-05,-2.1387476685672594e-05,-6.056899226604152e-06,-4.996721839174135e-06,-1.3105453566117405e-06,-2.2971435551487544e-06,-2.4884427263305334e-06,-9.969808507509344e-07,-5.829816437345838e-07,-1.5575204782515606e-06,-2.858669505866563e-06,-4.5812195885642e-06,-5.363513452714557e-06,-6.213300814916216e-06,-1.2861542131728677e-05,-1.8320881785566603e-05,-1.9132618735792974e-05,-2.2787727740800836e-05,-4.9537296566644604e-05,-0.00014224431470526817
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00,2004-03-22 15:00:00
2004-03-22 15:00:00,-1.561848892243012e-06,-5.254852701858268e-07,-1.1880427339083909e-07,-4.746023951891433e-09,1.698746785314327e-07,-1.8850920892538373e-07,1.6021389281561211e-07,1.623082963134932e-08,-1.3280845264256545e-08,-3.9972602650121907e-07,-1.8651119771601126e-06,-1.0991993431683574e-07,3.38167551216203e-06,6.833643494294928e-06,1.7729063994976896e-05,-1.3138027826527939e-05,-6.645251168352532e-05,-9.138284157341112e-05,-2.795699040438693e-05,-2.1109890150441798e-07,-7.98305395370787e-07,-3.187429514284607e-08,-4.462235171068759e-08,-2.167140550682107e-06,-9.89484230676341e-07,-2.464402641846321e-07,-1.1389664427487848e-06,-2.05926790484471e-06,-3.9045929307206694e-06,-6.67817570910332e-06,-7.775917629946871e-06,-1.2541039377635942e-05,-1.787400761371074e-05,-2.0413227530297886e-05,-2.5549560718422948e-05,-5.410569082369725e-05,-0.00012882716684641055
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00,2004-03-22 16:00:00
2004-03-22 16:00:00,-1.126804555477936e-06,-2.3500482303463814e-07,2.763338768758566e-07,-1.4845099688380368e-07,-6.802903228345651e-08,-9.288278540165732e-08,8.077134881556584e-08,4.246164720213405e-08,-5.326667759826626e-09,-1.523834511640535e-07,-1.288102743821549e-06,5.481027560765281e-07,3.48647557271534e-06,6.026068796351092e-06,1.8062488389510624e-05,-1.8195446927850967e-05,-6.239991463240104e-05,-7.633708033284703e-05,-1.4439570802690486e-05,4.826012405639823e-06,-9.405589528840636e-07,1.7494374877117384e-06,1.2000112376370898e-06,-1.7992555882237818e-06,-8.693183856470547e-07,-1.1385125363609692e-06,-1.0179087637612797e-06,-8.444089096627772e-07,-1.0361203668418657e-06,-5.730782119974797e-06,-7.272195355952371e-06,-1.0144386704305589e-05,-1.3996412859013097e-05,-1.7596230489901012e-05,-2.3095589777801363e-05,-5.3249334964407006e-05,-0.00016208437248280114
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00,2004-03-22 17:00:00
2004-03-22 17:00:00,-3.370863466934539e-07,-3.9641721602121723e-07,7.915360361656712e-07,6.44859772955106e-08,-2.715827494766163e-08,-1.7140706010420512e-07,1.9768491662946664e-08,1.267193659613013e-07,2.7794960555641016e-08,-4.466914218726877e-07,-5.19710582722728e-07,-8.664743715245124e-07,2.2237056707150983e-06,7.547609544773575e-06,1.9167169186741024e-05,-1.3149891763383464e-05,-5.3349812779023935e-05,-7.553239160399203e-05,-2.2191494507481945e-05,2.410766101369072e-06,-1.7026116595970435e-07,6.484551912197573e-07,-2.3269299577702571e-07,-3.152218853890686e-06,-1.5822886354930427e-06,-1.5604183507048993e-06,-1.0494022670492396e-06,-1.0376898002993928e-06,-9.950113670709e-07,-4.871616186427687e-06,-6.607279299007251e-06,-7.718659815812623e-06,-1.2042604534034178e-05,-1.8013509882387737e-05,-2.4006151041704528e-05,-5.0626249503974575e-05,-0.00011983652218328279
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00,2004-03-22 18:00:00
2004-03-22 18:00:00,-9.250452540323042e-07,1.0607566514363297e-08,4.2537650444086126e-07,2.2015453229008485e-07,1.0892952041393387e-08,1.3286701329362486e-07,-1.1105315396380142e-07,-7.59456665336719e-08,-1.1998208217548992e-08,-3.6137093209723875e-07,-2.8230220475315134e-07,-2.7630366054699413e-06,-3.578807733816612e-07,5.784874970126838e-06,1.5445269923365935e-05,-2.0713991873914396e-05,-5.614286721744739e-05,-7.230246577290902e-05,-2.939589418610602e-05,-2.477780702727065e-06,-1.994046190577183e-06,-5.291466135617746e-07,-1.8147041572369218e-06,-3.910227242651742e-06,-2.2399388925341203e-06,-1.3978529283090928e-06,-9.234287166198696e-07,-1.2519276831695595e-06,-2.055727155937232e-06,-5.206424308115605e-06,-6.788823675289038e-06,-8.805408174788417e-06,-1.295806306923968e-05,-1.786992311579483e-05,-2.3565912902231713e-05,-4.96427758541595e-05,-0.00011579302124727859
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
