,lon,lat,min,distance
2004-03-21 01:00:00,-44.68468475341797,-22.319711685180664,812.2796020507812,598.5105915625879
2004-03-21 02:00:00,-44.68468475341797,-22.319711685180664,812.7114868164062,598.5105915625879
2004-03-21 03:00:00,-44.68468475341797,-22.319711685180664,812.6599731445312,606.1674000710686
2004-03-21 04:00:00,-44.68468475341797,-22.319711685180664,811.8064575195312,606.1674000710686
2004-03-21 05:00:00,-44.68468475341797,-22.319711685180664,811.1297607421875,614.7658638780515
2004-03-21 06:00:00,-44.68468475341797,-22.319711685180664,810.847900390625,614.7658638780515
2004-03-21 07:00:00,-44.68468475341797,-22.319711685180664,810.7570190429688,624.2670454885114
2004-03-21 08:00:00,-44.68468475341797,-22.319711685180664,810.6748657226562,634.6303704470707
2004-03-21 09:00:00,-44.68468475341797,-22.319711685180664,811.5237426757812,670.4104673154031
2004-03-21 10:00:00,-44.68468475341797,-22.319711685180664,811.7075805664062,681.9173582844068
2004-03-21 11:00:00,-44.68468475341797,-22.319711685180664,812.3291625976562,681.9173582844068
2004-03-21 12:00:00,-44.68468475341797,-22.319711685180664,812.81982421875,694.1495440869517
2004-03-21 13:00:00,-44.68468475341797,-22.319711685180664,813.1405639648438,707.0693425192961
2004-03-21 14:00:00,-44.68468475341797,-22.319711685180664,813.27392578125,743.6936442707572
2004-03-21 15:00:00,-44.68468475341797,-22.319711685180664,812.7281494140625,780.3393513421782
2004-03-21 16:00:00,-44.68468475341797,-22.319711685180664,812.8236083984375,808.602818381414
2004-03-21 17:00:00,-44.68468475341797,-22.319711685180664,812.14794921875,830.9768178212584
2004-03-21 18:00:00,-44.68468475341797,-22.319711685180664,811.3602294921875,882.3212230449864
2004-03-21 19:00:00,-44.68468475341797,-22.319711685180664,811.6611938476562,919.1499212547752
2004-03-21 20:00:00,-44.68468475341797,-22.319711685180664,812.2501831054688,955.9548555053989
2004-03-21 21:00:00,-44.68468475341797,-22.319711685180664,812.6221923828125,971.0830182237873
2004-03-21 22:00:00,-44.68468475341797,-22.319711685180664,813.510009765625,1007.8976971139921
2004-03-21 23:00:00,-44.68468475341797,-22.319711685180664,814.1730346679688,1051.3579433273846
2004-03-22 00:00:00,-44.68468475341797,-22.319711685180664,814.0130615234375,1088.0120988150763
2004-03-22 01:00:00,-44.68468475341797,-22.319711685180664,814.3385009765625,1124.6385948124855
2004-03-22 02:00:00,-44.68468475341797,-22.319711685180664,813.6800537109375,1139.555341494051
2004-03-22 03:00:00,-44.68468475341797,-22.319711685180664,813.6891479492188,1176.1797606239852
2004-03-22 04:00:00,-44.68468475341797,-22.319711685180664,813.6058349609375,1176.1797606239852
2004-03-22 05:00:00,-44.68468475341797,-22.319711685180664,813.4121704101562,1212.7693249137908
2004-03-22 06:00:00,-44.68468475341797,-22.319711685180664,812.9339599609375,1212.7693249137908
2004-03-22 07:00:00,-44.68468475341797,-22.319711685180664,813.5078125,1249.3229686744107
2004-03-22 08:00:00,-44.68468475341797,-22.319711685180664,813.7394409179688,1264.6185797793999
2004-03-22 09:00:00,-44.68468475341797,-22.319711685180664,814.086181640625,1264.6185797793999
2004-03-22 10:00:00,-44.68468475341797,-22.319711685180664,814.3025512695312,1280.2115829754694
2004-03-22 11:00:00,-44.68468475341797,-22.319711685180664,815.1416625976562,1280.2115829754694
2004-03-22 12:00:00,-44.68468475341797,-22.319711685180664,815.2192993164062,1296.0911846036342
2004-03-22 13:00:00,-44.68468475341797,-22.319711685180664,815.136474609375,1296.0911846036342
2004-03-22 14:00:00,-44.68468475341797,-22.319711685180664,815.037109375,1296.0911846036342
2004-03-22 15:00:00,-44.68468475341797,-22.319711685180664,814.669189453125,1275.7166761776507
2004-03-22 16:00:00,-44.68468475341797,-22.319711685180664,813.9799194335938,1275.7166761776507
2004-03-22 17:00:00,-44.68468475341797,-22.319711685180664,813.5540771484375,1255.6204029168787
2004-03-22 18:00:00,-44.68468475341797,-22.319711685180664,813.379150390625,1235.8158648753692
2004-03-22 19:00:00,-44.68468475341797,-22.319711685180664,813.30615234375,1216.3172381138995
2004-03-22 20:00:00,-44.68468475341797,-22.319711685180664,813.5654907226562,1216.3172381138995
2004-03-22 21:00:00,-44.68468475341797,-22.319711685180664,814.0404052734375,1197.1393952006847
2004-03-22 22:00:00,-44.68468475341797,-22.319711685180664,814.8082275390625,1197.1393952006847
2004-03-22 23:00:00,-44.68468475341797,-22.319711685180664,815.1852416992188,1197.1393952006847
2004-03-23 00:00:00,-44.68468475341797,-22.319711685180664,815.671630859375,1179.7224544052644
