,lon,lat,min,distance
2004-03-21 01:00:00,-43.09909439086914,-27.58413314819336,988.1927490234375,13.51749859769355
2004-03-21 02:00:00,-43.02702331542969,-27.512020111083984,987.7468872070312,2.9838729535522313
2004-03-21 03:00:00,-42.88288116455078,-27.367788314819336,986.3739624023438,19.67853531470764
2004-03-21 04:00:00,-42.66666030883789,-27.295673370361328,985.455078125,24.095072149058453
2004-03-21 05:00:00,-42.37837600708008,-27.367788314819336,984.589599609375,18.95357231837431
2004-03-21 06:00:00,-42.234230041503906,-27.439903259277344,984.8640747070312,27.099393481890147
2004-03-21 07:00:00,-42.01801300048828,-27.512020111083984,983.6312866210938,22.96054969470271
2004-03-21 08:00:00,-41.7297248840332,-27.656248092651367,984.3866577148438,31.812102102381886
2004-03-21 09:00:00,-41.441436767578125,-27.728363037109375,985.1608276367188,30.517947092447546
2004-03-21 10:00:00,-41.15314865112305,-27.872594833374023,985.07421875,36.77739794701095
2004-03-21 11:00:00,-40.93693542480469,-28.08894157409668,985.5790405273438,66.9533478755468
2004-03-21 12:00:00,-41.513511657714844,-29.747596740722656,985.1095581054688,222.8877905027871
2004-03-21 13:00:00,-40.57657241821289,-28.665864944458008,984.89111328125,109.68089201790532
2004-03-21 14:00:00,-40.432430267333984,-28.95432472229004,984.83447265625,110.24206233865534
2004-03-21 15:00:00,-40.28828048706055,-29.242788314819336,984.917724609375,111.95869363446047
2004-03-21 16:00:00,-40.21621322631836,-29.603363037109375,983.9686279296875,151.4736209422683
2004-03-21 17:00:00,-40.21621322631836,-29.81970977783203,983.2030639648438,147.77917582790352
2004-03-21 18:00:00,-40.144142150878906,-29.963939666748047,981.6102294921875,148.38125662635613
2004-03-21 19:00:00,-40.21621322631836,-30.180288314819336,981.4818115234375,160.86651836353926
2004-03-21 20:00:00,-40.07206726074219,-30.108171463012695,980.787841796875,140.77235399579487
2004-03-21 21:00:00,-39.92792510986328,-30.108171463012695,981.6434936523438,148.48674956927192
2004-03-21 22:00:00,-39.78377914428711,-30.108171463012695,982.0088500976562,141.23590713707517
2004-03-21 23:00:00,-39.6396369934082,-30.108171463012695,981.9994506835938,110.55141797520156
2004-03-22 00:00:00,-39.567562103271484,-30.036056518554688,982.6142578125,129.13959746036474
2004-03-22 01:00:00,-39.49549102783203,-29.891826629638672,982.1541748046875,159.0082046241587
2004-03-22 02:00:00,-39.20720291137695,-29.891826629638672,981.261962890625,155.6769792168412
2004-03-22 03:00:00,-38.84684753417969,-30.036056518554688,981.153564453125,151.7155682219606
2004-03-22 04:00:00,-38.63063049316406,-30.25240135192871,981.1813354492188,121.75113321216907
2004-03-22 05:00:00,-38.486480712890625,-30.468748092651367,981.0400390625,132.25240764854206
2004-03-22 06:00:00,-38.34233856201172,-30.612977981567383,980.7868041992188,112.99580966401254
2004-03-22 07:00:00,-38.19819259643555,-30.685094833374023,981.0042724609375,130.4832780422186
2004-03-22 08:00:00,-38.126121520996094,-30.7572078704834,981.9165649414062,142.3234528134194
2004-03-22 09:00:00,-38.05405044555664,-30.7572078704834,982.4368286132812,135.99379414373666
2004-03-22 10:00:00,-37.98197937011719,-30.685094833374023,983.5400390625,154.81522527245386
2004-03-22 11:00:00,-37.83783721923828,-30.612977981567383,984.20068359375,146.0674715902074
2004-03-22 12:00:00,-37.69369125366211,-30.540864944458008,984.7847900390625,158.84688634339514
2004-03-22 13:00:00,-37.54954528808594,-30.468748092651367,985.6410522460938,151.49413261380747
2004-03-22 14:00:00,-37.33333206176758,-30.468748092651367,986.3101806640625,135.04695451676795
2004-03-22 15:00:00,-37.18918228149414,-30.468748092651367,986.4369506835938,107.51074117205164
2004-03-22 16:00:00,-37.045040130615234,-30.468748092651367,985.9166259765625,96.25992992754877
2004-03-22 17:00:00,-36.90089416503906,-30.396631240844727,985.6619873046875,73.71020497830011
2004-03-22 18:00:00,-36.828826904296875,-30.324522018432617,985.8269653320312,58.92050110896431
2004-03-22 19:00:00,-36.75674819946289,-30.180288314819336,986.2465209960938,49.39664536528141
2004-03-22 20:00:00,-36.61260986328125,-30.036056518554688,986.556640625,42.226088418726114
2004-03-22 21:00:00,-36.5405387878418,-29.963939666748047,986.5899047851562,28.321581794660236
2004-03-22 22:00:00,-36.396392822265625,-29.891826629638672,987.5179443359375,18.534221662896567
2004-03-22 23:00:00,-36.32432174682617,-29.81970977783203,988.2239990234375,21.235116386215125
2004-03-23 00:00:00,-36.32432174682617,-29.747596740722656,988.5283813476562,32.72414162559087
