,lon,lat,min,distance
2004-03-21 01:00:00,-43.09909439086914,-27.58413314819336,1002.7169799804688,13.51749859769355
2004-03-21 02:00:00,-43.02702331542969,-27.512020111083984,1001.8512573242188,2.9838729535522313
2004-03-21 03:00:00,-42.95494842529297,-27.367788314819336,1000.3511352539062,25.004862206100736
2004-03-21 04:00:00,-42.66666030883789,-27.367788314819336,999.2379760742188,16.808650133604885
2004-03-21 05:00:00,-42.522518157958984,-27.439903259277344,997.9808349609375,7.0214613295904424
2004-03-21 06:00:00,-42.30630111694336,-27.512020111083984,998.5974731445312,19.185052292917643
2004-03-21 07:00:00,-42.090087890625,-27.58413314819336,997.4976196289062,18.34141400927841
2004-03-21 08:00:00,-41.945945739746094,-27.656248092651367,997.91552734375,18.118283518458288
2004-03-21 09:00:00,-41.7297248840332,-27.728363037109375,998.5645141601562,3.121748019872602
2004-03-21 10:00:00,-41.441436767578125,-27.800477981567383,998.3057861328125,8.03800685470487
2004-03-21 11:00:00,-41.225223541259766,-27.94470977783203,999.32421875,34.61378410903439
2004-03-21 12:00:00,-41.00900650024414,-28.161056518554688,999.477294921875,51.35579317668256
2004-03-21 13:00:00,-40.7207145690918,-28.377403259277344,999.4658203125,74.75329910510658
2004-03-21 14:00:00,-40.57657241821289,-28.593748092651367,999.2081298828125,67.96510298931138
2004-03-21 15:00:00,-40.36035919189453,-28.810094833374023,999.7989501953125,63.561054757564364
2004-03-21 16:00:00,-40.144142150878906,-29.170671463012695,999.2372436523438,103.00630788517181
2004-03-21 17:00:00,-39.85585403442383,-29.314903259277344,999.0103759765625,91.40664600556248
2004-03-21 18:00:00,-39.78377914428711,-29.603363037109375,997.762451171875,98.53119524523818
2004-03-21 19:00:00,-39.567562103271484,-29.747596740722656,997.7765502929688,88.41460484003457
2004-03-21 20:00:00,-39.567562103271484,-29.891826629638672,997.3767700195312,89.92152358373416
2004-03-21 21:00:00,-39.49549102783203,-30.108171463012695,998.2922973632812,119.39750695268644
2004-03-21 22:00:00,-39.49549102783203,-30.108171463012695,998.5588989257812,103.99623898007037
2004-03-21 23:00:00,-39.351348876953125,-30.108171463012695,998.6624145507812,82.96977437443654
2004-03-22 00:00:00,-39.351348876953125,-30.108171463012695,999.6478881835938,107.23215324441068
2004-03-22 01:00:00,-39.279273986816406,-30.180288314819336,999.6376342773438,128.01259444325373
2004-03-22 02:00:00,-39.279273986816406,-30.180288314819336,999.6973876953125,151.2577352399841
2004-03-22 03:00:00,-39.279273986816406,-30.25240135192871,999.7009887695312,179.49068810824068
2004-03-22 04:00:00,-39.279273986816406,-30.25240135192871,999.2495727539062,179.49068810824068
2004-03-22 05:00:00,-39.20720291137695,-29.963939666748047,999.6571655273438,220.23855188029486
2004-03-22 06:00:00,-39.1351318359375,-29.963939666748047,999.6607666015625,214.36486377133946
2004-03-22 07:00:00,-38.918914794921875,-29.603363037109375,999.3968505859375,259.4280789937122
2004-03-22 08:00:00,-38.63063049316406,-29.603363037109375,1000.01953125,256.82798410051697
2004-03-22 09:00:00,-38.34233856201172,-29.675479888916016,1000.4371948242188,232.05555743137882
2004-03-22 10:00:00,-38.126121520996094,-29.81970977783203,1001.5185546875,222.46632004768531
2004-03-22 11:00:00,-37.909908294677734,-29.891826629638672,1002.0203857421875,202.39139472697158
2004-03-22 12:00:00,-37.69369125366211,-30.036056518554688,1002.4425659179688,193.0342619001252
2004-03-22 13:00:00,-37.54954528808594,-30.108171463012695,1002.99951171875,177.5665548139819
2004-03-22 14:00:00,-37.40540313720703,-30.180288314819336,1003.669677734375,162.20947285196127
2004-03-22 15:00:00,-37.261260986328125,-30.180288314819336,1003.6178588867188,132.9099062821987
2004-03-22 16:00:00,-37.18918228149414,-30.180288314819336,1003.3556518554688,127.95268582411471
2004-03-22 17:00:00,-37.11711502075195,-30.25240135192871,1002.9876098632812,99.86015550843202
2004-03-22 18:00:00,-37.045040130615234,-30.180288314819336,1003.18701171875,84.26357082041511
2004-03-22 19:00:00,-37.045040130615234,-30.108171463012695,1003.4458618164062,78.1696353979651
2004-03-22 20:00:00,-36.97296905517578,-30.036056518554688,1004.235107421875,73.58301226060385
2004-03-22 21:00:00,-37.045040130615234,-29.963939666748047,1004.6981201171875,76.82823349100612
2004-03-22 22:00:00,-37.045040130615234,-29.81970977783203,1005.3541870117188,79.3379032987101
2004-03-22 23:00:00,-37.18918228149414,-29.747596740722656,1005.8969116210938,94.94821664159343
2004-03-23 00:00:00,-37.261260986328125,-29.603363037109375,1006.1920166015625,85.7293267960139
