,lon,lat,min,distance
2004-03-21 01:00:00,-44.68468475341797,-22.319711685180664,812.349853515625,598.5105915625879
2004-03-21 02:00:00,-44.68468475341797,-22.319711685180664,812.6812744140625,598.5105915625879
2004-03-21 03:00:00,-44.68468475341797,-22.319711685180664,812.5783081054688,606.1674000710686
2004-03-21 04:00:00,-44.68468475341797,-22.319711685180664,811.7235107421875,606.1674000710686
2004-03-21 05:00:00,-44.68468475341797,-22.319711685180664,811.0281372070312,614.7658638780515
2004-03-21 06:00:00,-44.68468475341797,-22.319711685180664,810.7503662109375,614.7658638780515
2004-03-21 07:00:00,-44.68468475341797,-22.319711685180664,810.662841796875,624.2670454885114
2004-03-21 08:00:00,-44.68468475341797,-22.319711685180664,810.53857421875,634.6303704470707
2004-03-21 09:00:00,-44.68468475341797,-22.319711685180664,811.3118896484375,670.4104673154031
2004-03-21 10:00:00,-44.68468475341797,-22.319711685180664,811.5956420898438,681.9173582844068
2004-03-21 11:00:00,-44.68468475341797,-22.319711685180664,812.2474365234375,681.9173582844068
2004-03-21 12:00:00,-44.68468475341797,-22.319711685180664,812.8172607421875,694.1495440869517
2004-03-21 13:00:00,-44.68468475341797,-22.319711685180664,813.3135986328125,707.0693425192961
2004-03-21 14:00:00,-44.68468475341797,-22.319711685180664,813.6475830078125,743.6936442707572
2004-03-21 15:00:00,-44.68468475341797,-22.319711685180664,813.192138671875,780.3393513421782
2004-03-21 16:00:00,-44.68468475341797,-22.319711685180664,813.1787719726562,808.602818381414
2004-03-21 17:00:00,-44.68468475341797,-22.319711685180664,812.4888305664062,830.9768178212584
2004-03-21 18:00:00,-44.68468475341797,-22.319711685180664,811.5614624023438,882.3212230449864
2004-03-21 19:00:00,-44.68468475341797,-22.319711685180664,811.8275756835938,919.1499212547752
2004-03-21 20:00:00,-44.68468475341797,-22.319711685180664,812.15771484375,955.9548555053989
2004-03-21 21:00:00,-44.68468475341797,-22.319711685180664,812.4918212890625,971.0830182237873
2004-03-21 22:00:00,-44.68468475341797,-22.319711685180664,813.3294677734375,1007.8976971139921
2004-03-21 23:00:00,-44.68468475341797,-22.319711685180664,813.8471069335938,1051.3579433273846
2004-03-22 00:00:00,-44.68468475341797,-22.319711685180664,814.1007690429688,1088.0120988150763
2004-03-22 01:00:00,-44.68468475341797,-22.319711685180664,814.7569580078125,1124.6385948124855
2004-03-22 02:00:00,-44.68468475341797,-22.319711685180664,814.1392211914062,1139.555341494051
2004-03-22 03:00:00,-44.68468475341797,-22.319711685180664,814.242919921875,1176.1797606239852
2004-03-22 04:00:00,-44.68468475341797,-22.319711685180664,813.761962890625,1176.1797606239852
2004-03-22 05:00:00,-44.68468475341797,-22.319711685180664,813.5758056640625,1212.7693249137908
2004-03-22 06:00:00,-44.68468475341797,-22.319711685180664,812.9998168945312,1212.7693249137908
2004-03-22 07:00:00,-44.68468475341797,-22.319711685180664,813.2372436523438,1249.3229686744107
2004-03-22 08:00:00,-44.68468475341797,-22.319711685180664,813.7139282226562,1264.6185797793999
2004-03-22 09:00:00,-44.68468475341797,-22.319711685180664,813.6107177734375,1264.6185797793999
2004-03-22 10:00:00,-44.68468475341797,-22.319711685180664,813.9519653320312,1280.2115829754694
2004-03-22 11:00:00,-44.68468475341797,-22.319711685180664,814.6699829101562,1280.2115829754694
2004-03-22 12:00:00,-44.68468475341797,-22.319711685180664,815.3075561523438,1296.0911846036342
2004-03-22 13:00:00,-44.68468475341797,-22.319711685180664,815.306396484375,1296.0911846036342
2004-03-22 14:00:00,-44.68468475341797,-22.319711685180664,815.5490112304688,1296.0911846036342
2004-03-22 15:00:00,-44.68468475341797,-22.319711685180664,815.3888549804688,1275.7166761776507
2004-03-22 16:00:00,-44.68468475341797,-22.319711685180664,814.780029296875,1275.7166761776507
2004-03-22 17:00:00,-44.68468475341797,-22.319711685180664,814.4015502929688,1255.6204029168787
2004-03-22 18:00:00,-44.68468475341797,-22.319711685180664,814.0047607421875,1235.8158648753692
2004-03-22 19:00:00,-44.68468475341797,-22.319711685180664,813.9410400390625,1216.3172381138995
2004-03-22 20:00:00,-44.68468475341797,-22.319711685180664,814.0850219726562,1216.3172381138995
2004-03-22 21:00:00,-44.68468475341797,-22.319711685180664,814.3646850585938,1197.1393952006847
2004-03-22 22:00:00,-44.68468475341797,-22.319711685180664,814.85009765625,1197.1393952006847
2004-03-22 23:00:00,-44.68468475341797,-22.319711685180664,815.2538452148438,1197.1393952006847
2004-03-23 00:00:00,-44.68468475341797,-22.319711685180664,815.6595458984375,1179.7224544052644
