,lon,lat,min,distance
2004-03-21 01:00:00,-44.68468475341797,-22.319711685180664,812.33056640625,598.5105915625879
2004-03-21 02:00:00,-44.68468475341797,-22.319711685180664,812.6956176757812,598.5105915625879
2004-03-21 03:00:00,-44.68468475341797,-22.319711685180664,812.692626953125,606.1674000710686
2004-03-21 04:00:00,-44.68468475341797,-22.319711685180664,811.7968139648438,606.1674000710686
2004-03-21 05:00:00,-44.68468475341797,-22.319711685180664,811.063720703125,614.7658638780515
2004-03-21 06:00:00,-44.68468475341797,-22.319711685180664,810.7490844726562,614.7658638780515
2004-03-21 07:00:00,-44.68468475341797,-22.319711685180664,810.6514892578125,624.2670454885114
2004-03-21 08:00:00,-44.68468475341797,-22.319711685180664,810.5593872070312,634.6303704470707
2004-03-21 09:00:00,-44.68468475341797,-22.319711685180664,811.2548217773438,670.4104673154031
2004-03-21 10:00:00,-44.68468475341797,-22.319711685180664,811.5409545898438,681.9173582844068
2004-03-21 11:00:00,-44.68468475341797,-22.319711685180664,812.150634765625,681.9173582844068
2004-03-21 12:00:00,-44.68468475341797,-22.319711685180664,812.6654663085938,694.1495440869517
2004-03-21 13:00:00,-44.68468475341797,-22.319711685180664,813.043212890625,707.0693425192961
2004-03-21 14:00:00,-44.68468475341797,-22.319711685180664,813.20947265625,743.6936442707572
2004-03-21 15:00:00,-44.68468475341797,-22.319711685180664,812.5614624023438,780.3393513421782
2004-03-21 16:00:00,-44.68468475341797,-22.319711685180664,812.7183837890625,808.602818381414
2004-03-21 17:00:00,-44.68468475341797,-22.319711685180664,811.931884765625,830.9768178212584
2004-03-21 18:00:00,-44.68468475341797,-22.319711685180664,811.229736328125,882.3212230449864
2004-03-21 19:00:00,-44.68468475341797,-22.319711685180664,811.3705444335938,919.1499212547752
2004-03-21 20:00:00,-44.68468475341797,-22.319711685180664,811.8275756835938,955.9548555053989
2004-03-21 21:00:00,-44.68468475341797,-22.319711685180664,812.128173828125,971.0830182237873
2004-03-21 22:00:00,-44.68468475341797,-22.319711685180664,812.9508056640625,1007.8976971139921
2004-03-21 23:00:00,-44.68468475341797,-22.319711685180664,813.4801025390625,1051.3579433273846
2004-03-22 00:00:00,-44.68468475341797,-22.319711685180664,813.6691284179688,1088.0120988150763
2004-03-22 01:00:00,-44.68468475341797,-22.319711685180664,814.024658203125,1124.6385948124855
2004-03-22 02:00:00,-44.68468475341797,-22.319711685180664,813.5831909179688,1139.555341494051
2004-03-22 03:00:00,-44.68468475341797,-22.319711685180664,813.6705322265625,1176.1797606239852
2004-03-22 04:00:00,-44.68468475341797,-22.319711685180664,813.3358764648438,1176.1797606239852
2004-03-22 05:00:00,-44.68468475341797,-22.319711685180664,813.08984375,1212.7693249137908
2004-03-22 06:00:00,-44.68468475341797,-22.319711685180664,812.52783203125,1212.7693249137908
2004-03-22 07:00:00,-44.68468475341797,-22.319711685180664,813.2787475585938,1249.3229686744107
2004-03-22 08:00:00,-44.68468475341797,-22.319711685180664,813.724365234375,1264.6185797793999
2004-03-22 09:00:00,-44.68468475341797,-22.319711685180664,814.170654296875,1264.6185797793999
2004-03-22 10:00:00,-44.68468475341797,-22.319711685180664,814.56005859375,1280.2115829754694
2004-03-22 11:00:00,-44.68468475341797,-22.319711685180664,815.2171020507812,1280.2115829754694
2004-03-22 12:00:00,-44.68468475341797,-22.319711685180664,815.7896728515625,1296.0911846036342
2004-03-22 13:00:00,-44.68468475341797,-22.319711685180664,815.8474731445312,1296.0911846036342
2004-03-22 14:00:00,-44.68468475341797,-22.319711685180664,815.9525756835938,1296.0911846036342
2004-03-22 15:00:00,-44.68468475341797,-22.319711685180664,815.613037109375,1275.7166761776507
2004-03-22 16:00:00,-44.68468475341797,-22.319711685180664,814.9949340820312,1275.7166761776507
2004-03-22 17:00:00,-44.68468475341797,-22.319711685180664,814.5457153320312,1255.6204029168787
2004-03-22 18:00:00,-44.68468475341797,-22.319711685180664,814.3658447265625,1235.8158648753692
2004-03-22 19:00:00,-44.68468475341797,-22.319711685180664,814.286865234375,1216.3172381138995
2004-03-22 20:00:00,-44.68468475341797,-22.319711685180664,814.3607177734375,1216.3172381138995
2004-03-22 21:00:00,-44.68468475341797,-22.319711685180664,814.8817138671875,1197.1393952006847
2004-03-22 22:00:00,-44.68468475341797,-22.319711685180664,815.2137451171875,1197.1393952006847
2004-03-22 23:00:00,-44.68468475341797,-22.319711685180664,815.676025390625,1197.1393952006847
2004-03-23 00:00:00,-44.68468475341797,-22.319711685180664,815.7832641601562,1179.7224544052644
