,lon,lat,min,distance
2004-03-21 01:00:00,-43.09909439086914,-27.367788314819336,989.0204467773438,17.62462388886758
2004-03-21 02:00:00,-43.09909439086914,-27.15144157409668,988.3443603515625,39.848935937524004
2004-03-21 03:00:00,-43.02702331542969,-27.00720977783203,987.4880981445312,61.10896323145902
2004-03-21 04:00:00,-42.88288116455078,-26.935094833374023,987.0908813476562,63.96456511277544
2004-03-21 05:00:00,-42.738739013671875,-26.935094833374023,986.1767578125,66.91421944076589
2004-03-21 06:00:00,-42.522518157958984,-27.00720977783203,986.8248291015625,54.65038174480444
2004-03-21 07:00:00,-42.37837600708008,-27.15144157409668,985.4265747070312,40.65926412199645
2004-03-21 08:00:00,-42.16216278076172,-27.223556518554688,986.0493774414062,34.57956631069456
2004-03-21 09:00:00,-42.01801300048828,-27.295673370361328,986.59375,56.88271831135683
2004-03-21 10:00:00,-41.80179977416992,-27.439903259277344,986.54296875,45.481708515230416
2004-03-21 11:00:00,-41.65765380859375,-27.512020111083984,987.1737060546875,30.61946285464708
2004-03-21 12:00:00,-41.441436767578125,-27.58413314819336,987.0288696289062,26.354901157216148
2004-03-21 13:00:00,-41.225223541259766,-27.800477981567383,987.1306762695312,22.89311259914841
2004-03-21 14:00:00,-40.93693542480469,-27.872594833374023,986.9303588867188,23.191207618520593
2004-03-21 15:00:00,-40.7207145690918,-28.08894157409668,987.2944946289062,28.07886372507651
2004-03-21 16:00:00,-40.432430267333984,-28.23317527770996,986.74853515625,42.48032643338919
2004-03-21 17:00:00,-40.21621322631836,-28.449520111083984,986.4346313476562,21.899842145093984
2004-03-21 18:00:00,-40.0,-28.665864944458008,985.7278442382812,49.73765134062875
2004-03-21 19:00:00,-39.71170425415039,-28.737977981567383,985.7826538085938,53.59453891237482
2004-03-21 20:00:00,-39.49549102783203,-28.8822078704834,985.8500366210938,63.16455055068742
2004-03-21 21:00:00,-39.279273986816406,-29.09855842590332,986.5111083984375,54.152259037772986
2004-03-21 22:00:00,-39.06305694580078,-29.242788314819336,987.09716796875,61.653945250370306
2004-03-21 23:00:00,-38.990989685058594,-29.314903259277344,987.1502075195312,89.59112821589682
2004-03-22 00:00:00,-38.702701568603516,-29.603363037109375,987.6983032226562,83.95683885187043
2004-03-22 01:00:00,-38.486480712890625,-29.747596740722656,987.4185180664062,95.67904892053893
2004-03-22 02:00:00,-38.41441345214844,-30.036056518554688,987.2660522460938,82.05279581506466
2004-03-22 03:00:00,-38.126121520996094,-30.25240135192871,986.8803100585938,81.58309304539188
2004-03-22 04:00:00,-37.909908294677734,-30.396631240844727,986.7919921875,55.505352768403
2004-03-22 05:00:00,-37.83783721923828,-30.82932472229004,986.533447265625,59.29133569679301
2004-03-22 06:00:00,-37.621620178222656,-30.7572078704834,986.2730102539062,44.58003935150075
2004-03-22 07:00:00,-37.47747802734375,-30.90144157409668,986.0712890625,59.74608333990493
2004-03-22 08:00:00,-37.40540313720703,-31.045669555664062,986.9505615234375,66.47620003523848
2004-03-22 09:00:00,-37.18918228149414,-31.045669555664062,987.4830932617188,47.613721329524196
2004-03-22 10:00:00,-37.045040130615234,-30.973554611206055,988.4988403320312,60.35440609541463
2004-03-22 11:00:00,-36.90089416503906,-30.90144157409668,988.7529296875,54.37834376650676
2004-03-22 12:00:00,-36.75674819946289,-31.045669555664062,988.9989013671875,53.36865882962757
2004-03-22 13:00:00,-36.61260986328125,-30.973554611206055,989.5946655273438,46.2158003435913
2004-03-22 14:00:00,-36.468467712402344,-30.82932472229004,990.0321655273438,51.090969462154874
2004-03-22 15:00:00,-36.32432174682617,-30.7572078704834,990.2284545898438,27.840144097550915
2004-03-22 16:00:00,-36.180171966552734,-30.540864944458008,989.9754028320312,51.33931447913166
2004-03-22 17:00:00,-35.96396255493164,-30.396631240844727,989.6560668945312,47.82858583512141
2004-03-22 18:00:00,-35.81981658935547,-30.324522018432617,989.7279663085938,45.68306625771922
2004-03-22 19:00:00,-35.67567443847656,-30.108171463012695,990.167724609375,57.50573957257728
2004-03-22 20:00:00,-35.45945739746094,-30.036056518554688,990.8634033203125,79.7736803254319
2004-03-22 21:00:00,-35.31531524658203,-29.963939666748047,991.775634765625,90.28883171298362
2004-03-22 22:00:00,-35.17116928100586,-29.891826629638672,992.875244140625,104.83638233019005
2004-03-22 23:00:00,-35.099098205566406,-29.81970977783203,993.5074462890625,112.92840816363022
2004-03-23 00:00:00,-34.88288116455078,-29.81970977783203,993.9000244140625,157.44278152104798
