,lon,lat,min,distance
2004-03-21 01:00:00,-44.68468475341797,-22.319711685180664,812.0975952148438,598.5105915625879
2004-03-21 02:00:00,-44.68468475341797,-22.319711685180664,812.7398681640625,598.5105915625879
2004-03-21 03:00:00,-44.68468475341797,-22.319711685180664,812.7542724609375,606.1674000710686
2004-03-21 04:00:00,-44.68468475341797,-22.319711685180664,812.0340576171875,606.1674000710686
2004-03-21 05:00:00,-44.68468475341797,-22.319711685180664,811.527099609375,614.7658638780515
2004-03-21 06:00:00,-44.68468475341797,-22.319711685180664,811.4322509765625,614.7658638780515
2004-03-21 07:00:00,-44.68468475341797,-22.319711685180664,811.3778076171875,624.2670454885114
2004-03-21 08:00:00,-44.68468475341797,-22.319711685180664,811.1537475585938,634.6303704470707
2004-03-21 09:00:00,-44.68468475341797,-22.319711685180664,811.8772583007812,670.4104673154031
2004-03-21 10:00:00,-44.68468475341797,-22.319711685180664,812.0647583007812,681.9173582844068
2004-03-21 11:00:00,-44.68468475341797,-22.319711685180664,812.72412109375,681.9173582844068
2004-03-21 12:00:00,-44.68468475341797,-22.319711685180664,813.313720703125,694.1495440869517
2004-03-21 13:00:00,-44.68468475341797,-22.319711685180664,813.8306884765625,707.0693425192961
2004-03-21 14:00:00,-44.68468475341797,-22.319711685180664,814.1036987304688,743.6936442707572
2004-03-21 15:00:00,-44.68468475341797,-22.319711685180664,813.5597534179688,780.3393513421782
2004-03-21 16:00:00,-44.68468475341797,-22.319711685180664,813.6709594726562,808.602818381414
2004-03-21 17:00:00,-44.68468475341797,-22.319711685180664,813.0728149414062,830.9768178212584
2004-03-21 18:00:00,-44.68468475341797,-22.319711685180664,812.3055419921875,882.3212230449864
2004-03-21 19:00:00,-44.68468475341797,-22.319711685180664,812.3231201171875,919.1499212547752
2004-03-21 20:00:00,-44.68468475341797,-22.319711685180664,813.075439453125,955.9548555053989
2004-03-21 21:00:00,-44.68468475341797,-22.319711685180664,813.3920288085938,971.0830182237873
2004-03-21 22:00:00,-44.68468475341797,-22.319711685180664,814.5843505859375,1007.8976971139921
2004-03-21 23:00:00,-44.68468475341797,-22.319711685180664,815.050048828125,1051.3579433273846
2004-03-22 00:00:00,-44.68468475341797,-22.319711685180664,815.3016357421875,1088.0120988150763
2004-03-22 01:00:00,-44.68468475341797,-22.319711685180664,815.496826171875,1124.6385948124855
2004-03-22 02:00:00,-44.68468475341797,-22.319711685180664,814.847900390625,1139.555341494051
2004-03-22 03:00:00,-44.68468475341797,-22.319711685180664,815.0594482421875,1176.1797606239852
2004-03-22 04:00:00,-44.68468475341797,-22.319711685180664,814.6505737304688,1176.1797606239852
2004-03-22 05:00:00,-44.68468475341797,-22.319711685180664,814.4146728515625,1212.7693249137908
2004-03-22 06:00:00,-44.68468475341797,-22.319711685180664,813.8248291015625,1212.7693249137908
2004-03-22 07:00:00,-44.68468475341797,-22.319711685180664,814.3445434570312,1249.3229686744107
2004-03-22 08:00:00,-44.68468475341797,-22.319711685180664,814.749755859375,1264.6185797793999
2004-03-22 09:00:00,-44.68468475341797,-22.319711685180664,814.824462890625,1264.6185797793999
2004-03-22 10:00:00,-44.68468475341797,-22.319711685180664,815.035400390625,1280.2115829754694
2004-03-22 11:00:00,-44.68468475341797,-22.319711685180664,815.7420043945312,1280.2115829754694
2004-03-22 12:00:00,-44.68468475341797,-22.319711685180664,816.2779541015625,1296.0911846036342
2004-03-22 13:00:00,-44.68468475341797,-22.319711685180664,816.3683471679688,1296.0911846036342
2004-03-22 14:00:00,-44.68468475341797,-22.319711685180664,816.5401611328125,1296.0911846036342
2004-03-22 15:00:00,-44.68468475341797,-22.319711685180664,816.1612548828125,1275.7166761776507
2004-03-22 16:00:00,-44.68468475341797,-22.319711685180664,815.442138671875,1275.7166761776507
2004-03-22 17:00:00,-44.68468475341797,-22.319711685180664,815.029296875,1255.6204029168787
2004-03-22 18:00:00,-44.68468475341797,-22.319711685180664,814.7700805664062,1235.8158648753692
2004-03-22 19:00:00,-44.68468475341797,-22.319711685180664,814.6727905273438,1216.3172381138995
2004-03-22 20:00:00,-44.68468475341797,-22.319711685180664,814.842041015625,1216.3172381138995
2004-03-22 21:00:00,-44.68468475341797,-22.319711685180664,815.3312377929688,1197.1393952006847
2004-03-22 22:00:00,-44.68468475341797,-22.319711685180664,816.0597534179688,1197.1393952006847
2004-03-22 23:00:00,-44.68468475341797,-22.319711685180664,816.5572509765625,1197.1393952006847
2004-03-23 00:00:00,-44.68468475341797,-22.319711685180664,816.9275512695312,1179.7224544052644
