,lon,lat,min,distance
2004-03-21 01:00:00,-44.68468475341797,-22.319711685180664,812.24267578125,598.5105915625879
2004-03-21 02:00:00,-44.68468475341797,-22.319711685180664,812.7107543945312,598.5105915625879
2004-03-21 03:00:00,-44.68468475341797,-22.319711685180664,812.6986083984375,606.1674000710686
2004-03-21 04:00:00,-44.68468475341797,-22.319711685180664,811.8853149414062,606.1674000710686
2004-03-21 05:00:00,-44.68468475341797,-22.319711685180664,811.2374877929688,614.7658638780515
2004-03-21 06:00:00,-44.68468475341797,-22.319711685180664,810.8427124023438,614.7658638780515
2004-03-21 07:00:00,-44.68468475341797,-22.319711685180664,810.7134399414062,624.2670454885114
2004-03-21 08:00:00,-44.68468475341797,-22.319711685180664,810.6151733398438,634.6303704470707
2004-03-21 09:00:00,-44.68468475341797,-22.319711685180664,811.407958984375,670.4104673154031
2004-03-21 10:00:00,-44.68468475341797,-22.319711685180664,811.600830078125,681.9173582844068
2004-03-21 11:00:00,-44.68468475341797,-22.319711685180664,812.1785278320312,681.9173582844068
2004-03-21 12:00:00,-44.68468475341797,-22.319711685180664,812.6302490234375,694.1495440869517
2004-03-21 13:00:00,-44.68468475341797,-22.319711685180664,812.9788818359375,707.0693425192961
2004-03-21 14:00:00,-44.68468475341797,-22.319711685180664,813.052978515625,743.6936442707572
2004-03-21 15:00:00,-44.68468475341797,-22.319711685180664,812.5166625976562,780.3393513421782
2004-03-21 16:00:00,-44.68468475341797,-22.319711685180664,812.64892578125,808.602818381414
2004-03-21 17:00:00,-44.68468475341797,-22.319711685180664,811.8734130859375,830.9768178212584
2004-03-21 18:00:00,-44.68468475341797,-22.319711685180664,811.3074951171875,882.3212230449864
2004-03-21 19:00:00,-44.68468475341797,-22.319711685180664,811.5242309570312,919.1499212547752
2004-03-21 20:00:00,-44.68468475341797,-22.319711685180664,812.1207885742188,955.9548555053989
2004-03-21 21:00:00,-44.68468475341797,-22.319711685180664,812.2527465820312,971.0830182237873
2004-03-21 22:00:00,-44.68468475341797,-22.319711685180664,813.1632080078125,1007.8976971139921
2004-03-21 23:00:00,-44.68468475341797,-22.319711685180664,813.644775390625,1051.3579433273846
2004-03-22 00:00:00,-44.68468475341797,-22.319711685180664,813.635498046875,1088.0120988150763
2004-03-22 01:00:00,-44.68468475341797,-22.319711685180664,813.8654174804688,1124.6385948124855
2004-03-22 02:00:00,-44.68468475341797,-22.319711685180664,813.354736328125,1139.555341494051
2004-03-22 03:00:00,-44.68468475341797,-22.319711685180664,813.5625610351562,1176.1797606239852
2004-03-22 04:00:00,-44.68468475341797,-22.319711685180664,813.2216186523438,1176.1797606239852
2004-03-22 05:00:00,-44.68468475341797,-22.319711685180664,813.0399169921875,1212.7693249137908
2004-03-22 06:00:00,-44.68468475341797,-22.319711685180664,812.6464233398438,1212.7693249137908
2004-03-22 07:00:00,-44.68468475341797,-22.319711685180664,813.223388671875,1249.3229686744107
2004-03-22 08:00:00,-44.68468475341797,-22.319711685180664,813.7284545898438,1264.6185797793999
2004-03-22 09:00:00,-44.68468475341797,-22.319711685180664,813.9649047851562,1264.6185797793999
2004-03-22 10:00:00,-44.68468475341797,-22.319711685180664,814.3577880859375,1280.2115829754694
2004-03-22 11:00:00,-44.68468475341797,-22.319711685180664,815.2815551757812,1280.2115829754694
2004-03-22 12:00:00,-44.68468475341797,-22.319711685180664,815.5853271484375,1296.0911846036342
2004-03-22 13:00:00,-44.68468475341797,-22.319711685180664,815.600341796875,1296.0911846036342
2004-03-22 14:00:00,-44.68468475341797,-22.319711685180664,815.8316650390625,1296.0911846036342
2004-03-22 15:00:00,-44.68468475341797,-22.319711685180664,815.3548583984375,1275.7166761776507
2004-03-22 16:00:00,-44.68468475341797,-22.319711685180664,814.4142456054688,1275.7166761776507
2004-03-22 17:00:00,-44.68468475341797,-22.319711685180664,813.9188232421875,1255.6204029168787
2004-03-22 18:00:00,-44.68468475341797,-22.319711685180664,813.7164306640625,1235.8158648753692
2004-03-22 19:00:00,-44.68468475341797,-22.319711685180664,813.9011840820312,1216.3172381138995
2004-03-22 20:00:00,-44.68468475341797,-22.319711685180664,814.0362548828125,1216.3172381138995
2004-03-22 21:00:00,-44.68468475341797,-22.319711685180664,814.51953125,1197.1393952006847
2004-03-22 22:00:00,-44.68468475341797,-22.319711685180664,815.4589233398438,1197.1393952006847
2004-03-22 23:00:00,-44.68468475341797,-22.319711685180664,815.840087890625,1197.1393952006847
2004-03-23 00:00:00,-44.68468475341797,-22.319711685180664,816.0448608398438,1179.7224544052644
