,lon,lat,min,distance
2004-03-21 06:00:00,-42.30630111694336,-27.58413314819336,999.2982788085938,21.28311259936363
2004-03-21 12:00:00,-40.792789459228516,-28.593748092651367,1000.135498046875,103.72737792803304
2004-03-21 18:00:00,-39.92792510986328,-29.675479888916016,997.5755004882812,110.69757532450944
2004-03-22 00:00:00,-38.84684753417969,-30.25240135192871,999.5121459960938,57.44256000952595
2004-03-22 06:00:00,-38.270263671875,-30.685094833374023,999.6519165039062,103.65511934041483
2004-03-22 12:00:00,-38.19819259643555,-30.108171463012695,1001.1704711914062,225.54585852816288
2004-03-22 18:00:00,-36.61260986328125,-30.036056518554688,1002.0831909179688,62.15027202863514
2004-03-23 00:00:00,-37.18918228149414,-29.747596740722656,1002.6206665039062,72.22031363737392
2004-03-23 06:00:00,-37.045040130615234,-29.170671463012695,1001.1769409179688,46.406839411990795
2004-03-23 12:00:00,-37.11711502075195,-28.665864944458008,1003.5531616210938,120.85745423464394
2004-03-23 18:00:00,-37.621620178222656,-28.810094833374023,1002.302001953125,84.86793271342081
2004-03-24 00:00:00,-37.7657585144043,-28.449520111083984,1002.1505126953125,125.63162272645742
2004-03-24 06:00:00,-37.7657585144043,-28.377403259277344,999.9417114257812,157.12642997595577
2004-03-24 12:00:00,-37.47747802734375,-28.665864944458008,999.5379638671875,207.50652816166289
2004-03-24 18:00:00,-36.90089416503906,-28.95432472229004,998.1058959960938,277.71417759487946
2004-03-25 00:00:00,-36.10810852050781,-29.242788314819336,997.7730102539062,383.128607487401
