Time,1000.0,2000.0,3000.0,5000.0,7000.0,10000.0,12500.0,15000.0,17500.0,20000.0,22500.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,77500.0,80000.0,82500.0,85000.0,87500.0,90000.0,92500.0,95000.0,97500.0,100000.0
2004-03-24 06:00:00,-8.34182153935071e-06,-3.041100664565035e-06,-2.1436329435478516e-07,-2.091581112437195e-06,-2.8757921328535876e-06,-4.177650246316368e-06,-1.0740582608071618e-05,-5.297263422921321e-06,1.4605576222897577e-07,9.293716238931034e-07,1.466533342496683e-07,1.1480260568431144e-05,2.4697602234820038e-05,2.394233223677997e-05,1.7387963602082626e-05,1.083359496738528e-05,7.046065618149476e-06,4.882530914672419e-06,2.2976676478124982e-06,1.354016962714302e-06,4.1036627761610597e-07,1.0126534656203937e-06,2.2245794786122593e-06
2004-03-24 07:00:00,-4.509290362235413e-06,-2.3451841378892e-06,-1.8098036048562325e-06,-1.538658293128973e-06,5.862363144036635e-07,-2.146434300277207e-06,-8.59338214307384e-06,-7.398412088112559e-07,-1.5073639837979406e-07,-7.571733047441946e-06,-3.05718785508936e-06,1.954680746076106e-05,3.327214050332951e-05,2.93766699454387e-05,2.434840483748303e-05,1.6100043011265524e-05,1.0975524136349983e-05,7.63871130000013e-06,4.261160534617806e-06,3.194183853993073e-06,8.239280919601482e-07,1.872689825779729e-06,3.2268534841699315e-06
2004-03-24 08:00:00,-6.325980300128139e-06,-2.806419691709056e-07,-1.0641449955397567e-06,1.3504452637737684e-05,1.1985039894123517e-05,9.189694517981104e-06,2.0398674386155782e-06,2.081827972752925e-06,6.917482017401297e-07,-1.410616765746342e-06,-1.1433153291522124e-06,1.5890997207008224e-05,3.135358180889469e-05,2.7255541112819072e-05,2.315750041674345e-05,1.5948796615243653e-05,1.0959007708770803e-05,8.566749625453658e-06,4.87135331270534e-06,3.314336604590828e-06,9.227392166144394e-07,1.8112382467090353e-06,3.3119276242233124e-06
2004-03-24 09:00:00,-8.23450623788672e-06,-3.102991996392685e-06,-2.0650117193718144e-06,-6.209791080271615e-06,-6.9116163931062566e-06,-3.0036741758436695e-06,-7.046771308228074e-06,-2.9400613239197664e-06,1.1666486603885413e-06,4.094983109627951e-06,1.0905591774966745e-05,2.7504219038312458e-05,4.625102512438252e-05,4.036406064237352e-05,3.243590007160294e-05,2.3336149640328887e-05,1.523979977436579e-05,1.0426577441099534e-05,5.827683351857266e-06,3.156341839284525e-06,2.381911383471372e-06,2.808817584727453e-06,3.98265271944118e-06
2004-03-24 10:00:00,2.148457406663755e-06,1.2420251437381456e-06,-1.4407445771618227e-06,5.133570148232144e-06,2.430288251635935e-06,2.4646554338968676e-06,1.8388701247248166e-06,1.5765055823551721e-06,-4.66556638705223e-07,1.6299549922831314e-06,8.116794278977256e-06,2.623601968986312e-05,4.815508629731093e-05,4.068343712204824e-05,3.321178794678554e-05,2.5607062226127714e-05,1.644456614963409e-05,1.0094865724560951e-05,5.350932182772807e-06,2.8230361565450274e-06,2.738423086939238e-06,3.126515156375278e-06,3.514607225811318e-06
2004-03-24 11:00:00,2.2748968747385906e-06,-2.37038430817497e-07,-1.732913034538131e-07,1.5035646254817798e-06,-1.0392293848400083e-06,9.64056672845726e-07,8.949225625177258e-07,-1.0194572400159337e-07,-1.3342825014031634e-06,5.33268071154935e-06,1.3655318685795173e-05,3.382107648271298e-05,5.175812176974917e-05,4.4722316715110446e-05,3.768651166047172e-05,3.135604587928767e-05,2.1020540636457107e-05,1.2892501016942197e-05,7.660147682750819e-06,6.306707897282197e-06,5.195264703060174e-06,4.295881078880819e-06,3.6091561504935022e-06
2004-03-24 12:00:00,-3.888917648686665e-06,-1.722932443217326e-06,-6.50200181527858e-06,-6.6378758681787965e-06,-7.4437922513343186e-06,-8.062891680527092e-06,-5.509474615230312e-06,-3.2886237147433947e-06,-1.5685225702529412e-06,2.2301463187019935e-06,8.732485291882514e-06,4.1424427152290855e-05,5.643340955316756e-05,4.878511426220856e-05,3.819093502733336e-05,3.14561150481787e-05,2.2461678193594525e-05,1.4215869796016028e-05,8.341566379561662e-06,6.554233793811663e-06,4.884016841239364e-06,4.036294173677142e-06,2.9694788704713585e-06
2004-03-24 13:00:00,3.6425571052150877e-06,1.63059052212085e-07,1.0721446865494755e-06,7.558628558262765e-06,5.110537681319396e-06,2.804518777447677e-07,1.0926980092183033e-06,-1.8824983722997705e-06,-2.5448698492364808e-06,3.737784992771608e-08,5.265816564518057e-06,3.644491377076726e-05,5.5431445717405426e-05,4.563543268771314e-05,3.476977037364192e-05,2.812078538941835e-05,2.0928009873486675e-05,1.249428713853022e-05,7.071256696835637e-06,5.582990595235978e-06,4.094724493636319e-06,3.0677289165654836e-06,2.2229376237794064e-06
2004-03-24 14:00:00,-1.8329113049345907e-06,-4.2102876271363734e-07,-8.230041068885301e-07,2.4926478138531928e-06,9.827409043903605e-06,7.270173780968139e-06,3.57069510499219e-06,1.216604993435893e-06,-1.1374851181204042e-06,1.2769824314477805e-06,9.935692309612703e-06,4.841332403731044e-05,6.107327352788443e-05,5.015144875652892e-05,3.8508549637123166e-05,3.1203032581235465e-05,2.2481837613212064e-05,1.3308859647133809e-05,6.69140434572102e-06,5.0034554477185485e-06,3.276448613452945e-06,2.9301983079066546e-06,3.153916383025542e-06
2004-03-24 15:00:00,-7.15048278006558e-07,-1.6145042521830558e-06,-4.6160818093142316e-06,-1.555142847765752e-06,6.042144871622005e-06,4.496505664337814e-06,-1.0522988203612168e-06,-2.78385413495102e-06,-2.24526003927945e-06,-9.742678581459425e-07,6.881728453236022e-06,4.780249621288931e-05,5.974425147106442e-05,5.027279143157732e-05,4.080133139209022e-05,3.132987135260311e-05,2.3285982294165416e-05,1.5156854651456827e-05,6.823610243073791e-06,5.171225914875682e-06,3.0874421087510477e-06,3.860935107343914e-06,4.42119373359995e-06
