Time,1000.0,2000.0,3000.0,5000.0,7000.0,10000.0,12500.0,15000.0,17500.0,20000.0,22500.0,25000.0,30000.0,35000.0,40000.0,45000.0,50000.0,55000.0,60000.0,65000.0,70000.0,75000.0,77500.0,80000.0,82500.0,85000.0,87500.0,90000.0,92500.0,95000.0,97500.0,100000.0
2004-03-24 06:00:00,3.424938e-06,-5.7210873e-06,-1.5135186e-05,-4.195095e-05,-8.134314e-05,-0.0008407185,-0.0016000939,-0.0023594694,-0.0031188447,-0.0034576936,-0.002598215,-0.0019360036,-0.0016191199,-0.0013022362,-0.0009853526,-0.0006684689,-0.00042054272,-0.00035839216,-0.0002962416,-0.00023409106,-0.00020301578
2004-03-24 07:00:00,-1.5030643e-05,1.0601984e-06,3.2624e-06,-1.7383793e-05,-5.1547642e-05,-0.0004176912,-0.0018217389,-0.002554162,-0.0030637954,-0.0034686343,-0.0025547275,-0.0018104791,-0.001568262,-0.0014082752,-0.0010368861,-0.00066721323,-0.00042971448,-0.0002765086,-0.00021644063,-0.00020495678,-0.00019161243
2004-03-24 08:00:00,-1.4479851e-05,-1.4628088e-05,-4.7864773e-06,-3.263127e-05,-9.944789e-05,-0.00036039608,-0.001740691,-0.0025209608,-0.003025426,-0.0034013696,-0.0025390198,-0.0021522192,-0.0017654186,-0.001378618,-0.0009918173,-0.0006662779,-0.00045279064,-0.0003031448,-0.00021364831,-0.00018692737,-0.00017519614
2004-03-24 09:00:00,-1.8697452e-05,-5.910661e-06,7.017504e-06,-1.5033877e-05,-7.65267e-05,-0.0008181631,-0.0015597995,-0.002301436,-0.0030430723,-0.003294089,-0.0024970388,-0.0017351656,-0.0013911136,-0.0012008891,-0.0009414171,-0.00065541535,-0.00046710463,-0.00031824704,-0.00021099814,-0.00016696479,-0.00015562554
2004-03-24 10:00:00,-1.3356403e-05,-6.9530893e-06,2.3740695e-06,-2.8607441e-05,-0.00010333785,-0.00045455626,-0.0016644292,-0.0025083479,-0.00295158,-0.0030460176,-0.0023598108,-0.001991044,-0.0016222775,-0.0012535109,-0.0008847443,-0.0006368533,-0.0004563426,-0.0003138007,-0.0002047392
2004-03-24 11:00:00,-3.217126e-05,-1.6445927e-05,-1.3114075e-05,-8.9352325e-05,-0.00017802733,-0.00045388806,-0.0015512884,-0.0023791455,-0.0027330748,-0.0027270364,-0.0021772138,-0.001823113,-0.0014690122,-0.0011149114,-0.0007608106,-0.00058137294,-0.00042219355,-0.0002896078,-0.00019064486,-0.00013869489,-0.00012736488
2004-03-24 12:00:00,-2.4716017e-05,-1.1761735e-05,1.1614482e-06,-6.5575616e-05,-0.00014471886,-0.00041307462,-0.0014663512,-0.0023511522,-0.0026363733,-0.0025799035,-0.00210774,-0.001613181,-0.0011519181,-0.0008428115,-0.0006645683,-0.0005602951,-0.00041558404,-0.0002721226,-0.0001758474,-0.00012550615,-0.00011397369
2004-03-24 13:00:00,-1.9823252e-05,-1.419482e-05,-3.0767962e-06,-7.184169e-05,-0.00017299503,-0.00043396567,-0.0013421266,-0.0021774857,-0.0024200375,-0.0023848838,-0.0020396372,-0.0015618228,-0.0010655684,-0.00072017644,-0.0005604119,-0.00051204563,-0.00039903726,-0.00031772722,-0.00023641718,-0.00015510715,-0.00011445212
2004-03-24 14:00:00,-9.565576e-06,-5.348317e-06,2.2384354e-06,-7.6407e-05,-0.00021385931,-0.0007220993,-0.0012303394,-0.0017385794,-0.0022468194,-0.0021846676,-0.0019405168,-0.0015708812,-0.0010312935,-0.00065315265,-0.00048770153,-0.00044256638,-0.0003703793,-0.000248791,-0.00017120568,-0.00012895638,-0.00012264829
2004-03-24 15:00:00,-6.178336e-06,-4.4925837e-06,1.9581117e-07,-8.20202e-05,-0.00024974725,-0.00050288194,-0.0012318077,-0.001977751,-0.0022114418,-0.0021653962,-0.001930034,-0.0016210001,-0.0013119662,-0.0010029323,-0.0006938984,-0.00038486448,-0.00035027033,-0.0002447351,-0.00017267352,-0.00012703068,-0.00012092047
