time,20.0,30.0,50.0,70.0,100.0,125.0,150.0,175.0,200.0,225.0,250.0,300.0,350.0,400.0,450.0,500.0,550.0,600.0,650.0,700.0,750.0,775.0,800.0,825.0,850.0,875.0,900.0,925.0,950.0,975.0,1000.0
2004-03-21 12:00:00,-9.464168690254425e-06,-1.200793280183555e-05,-1.3339352795501033e-05,-5.503387553655095e-06,-8.619384367206805e-06,1.6539514424116743e-06,1.5962566708007585e-05,-6.361454089396721e-05,-5.023803319010702e-05,-1.762372192168688e-05,-4.199545353237358e-06,0.00011430350840040158,0.00018116380635243987,0.00018206747640760117,0.0001384702612932089,8.690341655863626e-05,4.630070428122448e-05,3.602394850051261e-05,3.178793721879492e-05,4.337724857277058e-05,3.096097299580783e-05,3.0457634005356353e-05,2.822358467876662e-05,2.444630851004244e-05,1.5220380728883238e-05,-3.0515582401975162e-05,-5.564458747901204e-05,-5.618786464745749e-05,-4.1515365775162645e-05,-0.000125368670951085,-0.00036467189253694437
2004-03-21 13:00:00,-2.714971581732753e-07,-2.2772993786848726e-06,1.2801604406749225e-06,-2.6563892488961876e-06,-2.8596008398623146e-06,-4.526019936846961e-06,1.5509442632591275e-05,-3.0925291314460205e-05,-2.7774990608929364e-05,-6.842517824546536e-06,5.525711970927767e-06,0.00013768998983894229,0.00022795331169030237,0.000211928982065031,0.0001618906395746261,0.00010815740027181916,5.3366934866196226e-05,3.743166617238955e-05,3.135300040591093e-05,3.794955186032798e-05,3.524357646540352e-05,3.688410362361444e-05,3.7353705512500004e-05,3.371716061750763e-05,1.8246627778028158e-05,-1.8447847290308444e-06,-3.939486973478463e-06,1.5467710632495146e-05,5.433018632394864e-05,4.767466849318757e-05,-5.752226202598313e-05
2004-03-21 14:00:00,1.20028249299273e-06,2.1572898573041513e-06,-3.225312088600196e-07,-4.902364526543325e-07,-1.3636064521275137e-06,-9.879084782818337e-06,9.231839494068821e-06,-4.597708326726344e-05,-3.618352476563408e-05,-1.0093581486236328e-05,6.734238183388813e-06,0.0001535485962744996,0.0002510857447875182,0.00024099066913035018,0.00017959628295454642,0.00011795740678789369,5.8444503298029356e-05,3.7312740160854046e-05,2.7816814337764345e-05,4.1803837917280665e-05,4.378753411310301e-05,4.8313632339693285e-05,4.5616582561642885e-05,3.713681833176238e-05,1.7094569917589527e-05,1.737924863589721e-05,3.64412088582368e-05,7.030598309660664e-05,0.00011732791147404897,0.00016058240000266602,0.0001394726582619958
2004-03-21 15:00:00,-6.971695057307455e-07,-1.827649412668907e-06,7.960150844068497e-08,-9.023051144580951e-07,-6.316696100672411e-07,-5.222213831342577e-06,1.6847512314921155e-05,-3.984010536811342e-05,-1.829754080801998e-05,-4.233763551126202e-06,1.3411720333666441e-05,0.0001385157929676014,0.00024496566609551103,0.000247687565322601,0.00018076272151739967,0.00011502429538177664,5.793324429904708e-05,3.436079876181435e-05,2.6739780782734022e-05,4.1719856540775324e-05,4.424013754565449e-05,4.968582314749472e-05,4.139426786279013e-05,2.9394895673179985e-05,2.0728110181077056e-05,3.141317006309576e-05,5.70920992237904e-05,8.588945015853944e-05,0.00013578091587946144,0.00019395622840409963,0.00020723895582549503
2004-03-21 16:00:00,-4.7273806369880064e-07,2.0311545581365403e-06,-1.3428441418315185e-06,-1.1828317568231307e-06,1.8863905941072283e-06,-3.7093728711297404e-06,1.3913396351179437e-05,-5.0714096438678545e-05,-2.7256039840383628e-05,-6.188425032559483e-06,1.4638420987214042e-05,0.00012321649519594406,0.0002450272250487687,0.0002536686331628494,0.00018255045276091442,0.00011401231872664363,5.7166074855109715e-05,3.1626614221630946e-05,2.7354846783223164e-05,4.469305067957023e-05,4.747093286780982e-05,4.655855142134999e-05,3.442289088957726e-05,2.3691967826314765e-05,2.4665025032824428e-05,4.020437100208122e-05,6.403991918532528e-05,9.12351277038287e-05,0.00012660211966124258,0.0001793708311773567,0.00021048364051117133
2004-03-21 17:00:00,1.0230395788345214e-06,-3.692756103667438e-07,5.422766609806454e-07,-2.2719837795200415e-06,2.4676266663002027e-06,-2.8977682462853724e-06,7.3857340559438e-06,-5.724186706512809e-05,-1.91284516322679e-05,-5.406092827892877e-06,1.3049237632485783e-05,0.00010051585143236799,0.00022807431164640466,0.00025700165203475803,0.00018301129672506787,0.0001005634963059676,4.904183036739923e-05,2.851360638539843e-05,2.72171844957499e-05,3.754476623425041e-05,3.7816502567437615e-05,4.034384995772425e-05,2.7733625727520213e-05,2.296018596941049e-05,3.2339823761299025e-05,4.328319249720859e-05,6.116627964129455e-05,8.056518524710503e-05,0.00010184038092979289,0.00013768543507906478,0.0001650990639797714
2004-03-21 18:00:00,-2.798555390319677e-07,3.24030982772351e-07,-7.947707809588201e-07,-4.801795920581396e-07,2.140187825815539e-06,-2.174143110141264e-06,4.421880503299125e-06,-6.109321528818874e-05,-1.3702561511028145e-05,-1.0861819740149937e-06,7.849631339417628e-06,9.538862440534164e-05,0.00022178123366478012,0.00025893961383065375,0.0001620812426981198,7.837294902852982e-05,3.438969745458517e-05,2.5200337909227962e-05,2.7366879776003657e-05,3.143935523852649e-05,3.079545966504778e-05,3.695847801388305e-05,2.575731154270242e-05,2.7517385982633274e-05,3.8452898856003345e-05,3.719024650718381e-05,4.4820501515464155e-05,5.474416274544528e-05,6.465372146606379e-05,6.762502717423216e-05,9.475312746281377e-05
2004-03-21 19:00:00,1.0954339525823677e-07,4.801287613629045e-07,-1.1330722920236444e-06,-2.1695405995799263e-06,-7.265250841732401e-07,-2.1109160300101626e-06,8.457307576996859e-06,-4.99248028325966e-05,-1.1741378347509799e-05,1.500388858246442e-06,2.029174927172915e-07,6.550032763422206e-05,0.00018617509273064956,0.00020480135706038284,0.0001269031444213799,5.9557232167781466e-05,2.9747055897779442e-05,2.0984748659492203e-05,2.8107923708370173e-05,3.1627597547198944e-05,2.6264304946359096e-05,3.0113585804716623e-05,2.2835473646612255e-05,2.6020177434526874e-05,3.1852896745528554e-05,1.796497525411076e-05,1.45313658600795e-05,1.0711567261501931e-05,3.784268293616045e-06,-1.8868757009763942e-05,6.303925158928467e-06
2004-03-21 20:00:00,1.582665724705342e-07,3.788401907870929e-07,-1.2357399889322063e-07,1.2343648365474487e-07,-1.9389499196956132e-06,9.165878669557615e-07,1.0565939079444614e-05,-3.7024180858634983e-05,-5.755481225188656e-06,5.779709050470054e-06,1.5334565470130801e-06,4.621360584772315e-05,0.00014632478861186597,0.000156372642422373,9.572385820244129e-05,5.694457742678526e-05,2.7194535454652688e-05,1.0025381840520492e-05,1.9614167377979463e-05,2.654784224078751e-05,1.8322574268996622e-05,2.185790478895861e-05,1.8096171666991238e-05,2.1787336543871015e-05,1.918720242441283e-05,1.2378061505248126e-06,-1.1558486775316046e-05,-2.3231231954302772e-05,-5.064780577276263e-05,-9.00279199909704e-05,-7.353015498573786e-05
2004-03-21 21:00:00,1.1791464051118565e-07,6.20466061038564e-07,-3.036023969328227e-06,-2.3708635730483867e-06,-4.50784067174098e-06,-3.851501064327877e-06,-1.5407086451698163e-05,-3.625496248566332e-05,-1.3389507479847235e-05,-8.268739484397239e-06,-1.3543744866369628e-05,3.6644749758395766e-05,0.00011119404757196958,0.00011170496096715698,8.782094255478935e-05,4.6901687079810815e-05,1.2064654735693247e-05,-4.454721959191981e-06,3.8101782388688555e-06,2.696553366224063e-06,-1.3409381990324405e-05,-1.4871533592797872e-05,-1.9151782046386915e-05,-1.2551442739807881e-05,-1.9032294055560368e-05,-2.5056728356294126e-05,-3.248251567739771e-05,-3.556690041545211e-05,-6.355674541732476e-05,-0.00011128328135490121,-9.858230044433449e-05
