,Date,Hour,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RGe,RKz,RKe
0,2004-03-21,12,114548.14939458347,143830.5634334375,427634.46602187416,715981.6862651004,-0.7372081913702533,-1.6211301458593725,-1.0519134177001832,5.797609841426107,3.1468621685082696,-2.5993698333726583,-3.3973430824866533,-1.264850926582564,1.1959669416116863,3.047762707916108,2.675572615738197,0.01273800178181975,-1.9422914092908226,0.13251050763423944,-2.8296278899996983,10.030847822439958,-3.244173282266267,5.452161824909487
1,2004-03-21,13,124180.21081124098,143876.42023985204,420642.2169484272,716458.7240925836,-1.024643582418109,-1.6389125563961753,-0.9158178195080962,5.896136402549498,3.135364933497071,-2.6136014107148466,-3.774508803720824,-1.8632364324974373,1.5696122283830078,5.562419421200317,2.8699762681394816,0.8336270367993792,-1.0550112884839635,-0.3318095713364083,-2.9289448041718735,10.982277406459898,-4.659958917163066,5.280527360896565
2,2004-03-21,14,135211.97852518773,149832.67809839302,420038.3847447896,713592.6573514782,-0.8158485278606716,-1.6646319188495542,-1.0185735484644636,5.92573280204046,3.0442613525981908,-2.584067038792712,-4.023613661625683,-2.263086916983451,2.190169303911878,7.048038252948417,3.03491677134029,2.100105255890707,0.7175910801210152,-0.9414480703150265,-2.4898250279681267,12.274537015573433,-6.575626818071834,5.6226675038364995
3,2004-03-21,15,146031.61156489106,158997.17808226513,425808.8727252985,709680.2979863154,-1.1722569469656647,-1.726919582930477,-1.205307907506291,5.96360112859156,3.1989785860574633,-2.6319682364048163,-3.756077345156391,-2.6301374872145726,1.845064629126832,7.393340183481426,3.0143489473760807,2.4342036083128997,2.311900390700086,-0.9077001283589764,-3.0838061685775244,12.756692556239752,-8.445542590328433,5.446471677242254
4,2004-03-21,16,156915.2909462955,167358.9440782459,436684.06755783025,707057.2164272936,-1.0009952553104493,-1.7732337172206902,-1.2851552092923164,6.181248929610002,3.411514770573598,-2.619382493066758,-3.577437684642905,-3.3106872304104944,1.7245705707740695,7.287039019202826,2.758989275742994,2.2225573140027417,3.515447821951473,-0.8446799019055389,-3.426754467361744,12.796422453900192,-9.379035971197144,5.000396810397364
5,2004-03-21,17,165896.33435024062,174999.59074308487,451120.0970433491,703598.6026925956,-0.6738054446831149,-1.8150366293421931,-1.4577076130688038,6.0396454276848655,3.5051545361124594,-2.6208900852971793,-3.07306663274757,-3.9452570646165404,1.4434211791573883,6.633262290177575,2.0746981565800526,1.9029292223749104,3.8701981499361784,-1.2455921728793085,-3.919298453557715,12.378501364699147,-9.074777840435667,4.797688149016438
6,2004-03-21,18,171853.1176736719,181060.03447934525,464549.49423737073,698088.9527825626,-0.5770655308350009,-1.8086387911107549,-1.7136563079845635,5.7300507213104135,3.5381625507803305,-2.7388460738048823,-2.370501890939037,-4.594743578165823,0.4842094435202152,5.751815596366519,0.9424659501693815,1.1831162127104957,4.027647290656273,-1.4170792997548092,-4.981400922556705,11.460651798936546,-8.688871020414876,4.2660427508839645
7,2004-03-21,19,172682.08919146017,183518.02747460044,480119.1575360743,693395.6317343609,-0.07193935377234272,-1.7921149537545076,-2.1469600319052797,4.93891346034693,3.4036249216987073,-2.8969024951933773,-1.4087982422645617,-5.140728243072254,-0.05483823515455518,4.078056795796818,-0.24834443932767397,0.08678021524392938,3.821707823024117,-1.2602847731353055,-5.516023668553231,9.714711124538743,-7.449405450966301,3.2054300223152614
8,2004-03-21,20,170065.03771051264,181684.85202910154,492065.7905631444,689014.9024159884,-0.3919832604867223,-1.7581679007000917,-2.700109133379927,4.0858382849490065,3.3710250930424146,-3.064320394782542,0.00032673907094351635,-5.915730015832575,-1.0399661570176675,2.605690020944244,-1.00066833484489,-0.922024506499357,2.8014121298826162,-1.0768794369347192,-6.521844589074119,7.986302073932284,-5.893177784678322,1.9470968394310777
9,2004-03-21,21,165477.27718057696,176879.45102780507,500289.3248712291,685642.099788431,-0.7493721100526862,-1.697150351367322,-3.01501749061991,3.1035122374213233,3.144028530258737,-3.1965131400458646,1.1538442978949917,-6.551308835881299,-0.7703509793260164,0.7673944964391688,-0.5575607488672257,-2.033524284681678,2.497705100636805,-4.993018181446581,-6.148111740545971,5.963651444152832,-5.108250403414409,4.560239073606514
10,2004-03-21,22,166050.6003186686,167043.47717939346,510049.26728772937,653065.171509573,-0.9863302797705179,-1.4658064810336695,-4.095299089071759,2.279915949003423,3.0445969766339727,-3.5851924732067366,3.2779084843837203,-7.386729964931519,-1.014696417325574,0.543246495811235,-0.2763010793934437,-2.802354328688117,2.1518794120241687,-5.22129860497117,-5.773034816831604,4.528560574555712,-3.9556002964827255,4.2097836781148334
11,2004-03-21,23,163487.90940894416,156702.49986125063,515782.85663780314,648048.7498326385,-0.7561873544680656,-1.3367253077768353,-4.44169854512254,2.1688544082491332,3.0446540913985998,-3.5921537579987297,3.9316614968158214,-8.253773151138052,-1.7320765072028614,0.17352251103268979,-0.7970684036362865,-3.024453676980516,2.0485207597128707,-1.4872819587902308,-5.9346351572797875,4.073279797044182,-3.3147451624876547,-0.1559382389761481
12,2004-03-22,0,160311.70781248735,145267.41070513375,524798.616757662,642356.7414062833,-0.3080681479747399,-1.2058305934332147,-4.7865700427119355,1.8762243931163516,3.02473752394504,-3.500421930114053,4.334794513655712,-9.322683786457924,-1.5384758120552957,-0.0054200968043058816,-0.9525368694389302,-3.1724003714067535,2.6062465787898366,-2.0409260848891346,-5.491173134791925,3.410076545256866,-3.3660902558208,-0.6189632657405024
13,2004-03-22,1,156629.64394898387,133861.217187122,534547.83200509,633354.0820214368,0.41132259951307154,-1.0582633100823777,-5.066427915524539,1.5772029616758272,2.961356438812129,-3.375126957469874,4.352874794455906,-10.642661140046467,-0.9877827154023001,-0.05961560706689308,-0.9792791192466959,-2.9713245240472275,3.122957473319499,-3.187304869657431,-4.587576268628132,3.0392687051808513,-3.4251879948750608,-0.8117253931886701
