,Date,Hour,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RGe,RKz,RKe
0,2004-03-21,13,115798.29545903688,136545.49361364913,425591.7835289569,714021.180531386,-1.2963604534781217,-1.57907004200347,-1.148996818880349,6.249468290282381,2.966362719508519,-2.468506628194787,-3.954855385281232,-1.3992185182695585,0.9070238797798782,5.273574113342177,2.4009391869031242,1.8630497375265744,1.7250013918097344,-1.3009218810996714,-3.440854028086987,12.160094698007212,-8.125214049449436,7.300168471992842
1,2004-03-21,14,124441.67653188812,143252.4726687448,431801.7885394719,709337.8617594272,-0.8814502070354663,-1.5467045270444761,-1.1653208165060684,5.45389287375033,2.7897310562216187,-2.508354693280968,-4.379231685344055,-1.743592182639525,1.6900239650733184,6.808371466251637,2.2746312394259096,2.0794021581800552,1.3870906597033656,-0.9494863540586731,-2.9432545508756514,11.58835425225583,-7.813093368588955,5.825107861675546
2,2004-03-21,15,132175.64038290342,151517.18915254553,435578.8362788211,707184.8787821636,-1.7031998807126363,-1.6239843139561214,-1.12286153543914,5.671488259323727,2.7926217307005596,-2.747621109040464,-4.6939256791238,-2.3890722129475934,1.4792143727087932,7.183625268405862,2.562860890296128,2.2687429829292443,1.4372185314150556,-0.44282563387442175,-3.5569450350731895,12.311836665249556,-8.957205626690632,4.848103215689695
3,2004-03-21,16,142894.27494202025,159587.42214583536,442149.7619656603,706149.5171955314,-2.225169974224895,-1.7112973689835604,-1.3958965307569147,6.613973442017214,2.9662108328293137,-2.711417064509662,-4.529247723591786,-3.097796218310401,1.012252617855141,7.840950485094654,2.7197090435169473,1.947402753997853,3.013544781631176,-1.2074976580521777,-4.182969132520822,12.98409062950829,-11.16385901020477,6.119571412515905
4,2004-03-21,17,151757.54549622544,165538.48898133007,457276.3587065656,698490.8956441879,-1.3431159745421686,-1.6749211734892366,-1.838876546862373,5.563160472249137,3.1119807985688457,-2.5562636101652596,-3.5886568027132677,-3.470706667240568,1.5254468301340045,6.04505733873466,2.2487218788103243,1.543489211010569,3.265470683578759,-1.5944382068409726,-3.8812960677899264,11.337834466914202,-10.036120007696567,5.525768558711913
5,2004-03-21,18,159085.07246945458,170700.54446511145,465661.1508874274,694669.5621062764,-1.4373173882058725,-1.7090799850558578,-1.5362184934594392,5.324163456008814,3.2138651365069952,-2.749122890750788,-2.9387591036295526,-4.170852250233384,0.02268044138966865,5.712238262551215,1.3820579250673108,1.245393081246859,3.2817936114489403,-1.4285158573479404,-4.978204584701414,11.02775941306232,-9.194088596743805,4.118045556582809
6,2004-03-21,19,161708.36255671008,174505.31916630745,480905.27270899795,688205.5814712828,-0.49601701926786157,-1.8393733428570143,-1.836068360512557,3.5078679859351487,3.1808239035065813,-2.865379312240386,-1.9783526465724006,-4.70204038681815,0.04230831302053247,3.2482260779322667,-0.14761933754449275,0.4662770576552066,4.031844169670011,-1.6731485051591233,-5.66383360317595,8.678897698687756,-8.342282196022829,2.315044464788679
7,2004-03-21,20,158022.21323913423,174057.73928022894,494690.42890905146,682622.8928691307,-0.9621115640768161,-1.787128144339467,-2.2378549357747985,3.5403607281094347,3.2329832958855484,-2.9681860198294463,-0.9027247550371941,-5.416656332858405,-1.902350876521268,2.528460364783243,-1.368302462915704,-0.6579935126726438,2.774867206198687,-1.1515561844860915,-7.350525467217535,7.637681379605704,-6.877558461087495,1.5131155155119194
8,2004-03-21,21,151856.584823717,169767.76587506442,500884.3165936285,679914.3769429829,-0.4640475674888526,-1.7214545513230615,-2.6396315696742336,2.623346047570054,3.1110054025762888,-3.0789581322740505,-0.2241520811036405,-6.275192709363875,-1.5955420398365179,0.6868931374483622,-1.859627958345999,-1.653639516886263,1.4975855746491207,-1.208563590945139,-7.156135479734202,5.770119214280903,-4.825416792915847,0.19634849882555194
9,2004-03-21,22,144632.89193904304,162151.53475864785,505473.04504652513,673921.2350143257,0.03039100185390298,-1.5980452610591216,-3.0568750369548257,1.7318560849396936,3.1769180390994847,-3.2808574317377075,0.8412078248278838,-7.251896380383094,-1.2103819262657234,-0.25114559968576605,-1.869206522226539,-2.252228758880952,1.1338673449082692,-2.2589618365804522,-6.613778820531243,4.3585300188555705,-3.3191435551813075,-0.20420342190812235
10,2004-03-21,23,138398.29786368593,153551.71881112157,509048.16147696803,663649.8517196036,-0.2196823677726301,-1.383437916820665,-3.1962295741639313,0.41899360664405977,3.093253921721183,-3.433236591433396,1.7889180623365797,-8.10114028736966,-1.030621806923228,-0.9582670904236945,-1.4631073772734897,-2.0503823911097103,0.8508044125509494,-2.4155325067484874,-6.159481583587969,3.1852857237884105,-2.4777982921509314,-2.070384599813181
11,2004-03-22,0,134098.5188226739,147388.78154265793,511598.83681689197,656529.4009657366,0.5975853541262246,-1.259055762504787,-3.9427428846417043,0.5352009069310866,2.9970023154530456,-3.5518757507713756,2.5038825909827858,-8.995480839083745,-0.028585553547318815,-0.1798012723179037,-0.9542240721021031,-1.8146463521266842,1.0084503486913874,-2.3166647212251297,-4.6126967959337115,3.531486068080565,-1.8497252882240818,-2.2008723262858254
12,2004-03-22,1,131527.8845445508,140486.26507580944,516309.003987546,646969.8657267827,0.16473319409853884,-1.2198573756762194,-4.263449977338209,0.49067580964884916,2.9477178216848934,-3.586694072435628,2.8104778248013145,-10.51817269710833,-0.4643950666936068,-0.08950937549840302,-0.7067277181831297,-1.7081650670828863,2.3144373787794597,-3.1782563953687593,-4.709569721445703,3.5890621906778106,-3.6026763372178148,-2.585790514752512
13,2004-03-22,2,129010.07925175538,135089.99305966115,528262.7859441041,633645.9549190815,0.033914726044505676,-1.1313130828129498,-4.376122726114004,0.14248597789929413,2.993390370051104,-3.640096656841714,3.350147484962064,-11.89910359999465,-1.062975573019667,-0.2725200995418323,-0.7228135060649422,-1.6581447314805136,2.9774953638756494,-4.817888870618756,-4.813602232884491,3.2557509860734446,-3.9695558789830843,-2.562606025362596
14,2004-03-22,3,126323.6273008832,128547.62300914974,537746.9706074507,612281.0658583277,1.063579731787089,-1.0351286335759218,-4.609000685421365,-0.14324725051857426,2.703907213323166,-3.6224477174499614,3.4632353214661253,-13.15393731242122,-0.26844243051595895,-0.8552186471572967,-0.7869417377617457,-1.8379235352315966,2.4620234101077303,-6.246153313074481,-3.4623978528737442,2.6764055652757124,-2.5442090422758814,-2.44203056444395
15,2004-03-22,4,123344.09873987081,121856.94360599366,545989.3544968797,588673.6510649453,1.5702471023539992,-0.8575730956182659,-5.173956982320433,0.632759353441074,2.5212746623709617,-3.5720677489803205,4.093049184047216,-13.87114360822613,0.25506556572622413,0.2741508161345123,-0.9191486147011225,-1.821548335389212,1.7317982305434352,-6.466953507808891,-2.727749270336351,3.2408518626504486,-1.2424589264626533,-1.5974737646557315
16,2004-03-22,5,119705.75727503512,115432.47499434742,550215.9178673634,565719.0006021037,1.5382880918316955,-0.7611812811398598,-5.666233133574608,1.0255162494532173,2.311938407731929,-3.5300173300199402,4.534146845604287,-14.357046414773597,0.5165030614383239,0.8739871704456843,-0.9385866231753729,-1.6685739434965905,0.5553585165334355,-6.5865336749932935,-2.4734182202154664,3.648140917116427,-0.14915671267206143,-1.0787633567524768
17,2004-03-22,6,116586.27505300812,109843.2112128182,549987.9358159205,541250.6086049936,0.679250708621803,-0.7679907785703406,-5.103956039788904,0.20620237300263702,2.0766718491536067,-3.3548841212652154,4.8548459308735525,-14.376064354575979,-0.18757705442166875,0.2694827849832647,-0.7015458586669411,-1.4145683145383918,-0.0651240537165884,-6.6120588798973285,-2.8669577777690853,2.914508958299801,0.4952646534230398,-2.4538470618871084
18,2004-03-22,7,114654.62709263315,105247.583129671,549747.024680604,518112.1766668429,0.1551122446758627,-0.8275524036990186,-5.012034975283939,-0.17780100064715187,1.8373090400862695,-3.0833901352877007,5.48515871832191,-13.897567555445562,-0.4172262203597906,-0.19696472751790212,-0.36703789375047563,-1.1488712690486964,-1.0942387722299545,-6.397507052264126,-2.8767870928599013,2.584270269290871,1.722474759943788,-2.665826528544649
19,2004-03-22,8,113943.6022180047,101571.33807566759,542109.4166558648,495188.55782869185,0.09848771497778365,-0.6661936720728335,-5.0755203588117,-0.3310429426354802,1.6121492229756933,-2.862499308438222,5.976683961956974,-13.320328659840786,-0.3802370446035078,-0.06509325895228657,-0.4285459382610538,-0.8639106141817138,-2.366444120265288,-5.754623002912631,-2.608401118331797,2.333739423693862,3.3660954383883452,-2.8212282407519353
20,2004-03-22,9,111569.09633715356,99027.42670756266,532708.6270146939,476678.89104587195,0.10831240768681577,-0.5176053202114286,-5.2793558521346355,-0.014427871768079414,1.5251758578727006,-2.6015652914444845,6.398838180863485,-12.60646813931178,-0.16568245646698346,0.366527529801164,-0.4863343541028391,-0.738488019575048,-2.372069961429257,-4.848595951316383,-2.4208031245001527,2.3662547203127855,3.5998646978449216,-2.49294420762884
21,2004-03-22,10,110441.99486846426,96254.22433472725,525030.5129335742,460278.6669792139,0.6659156777038869,-0.40644142879317613,-5.303276826595345,0.7001171018132253,1.188198865304506,-2.4236564144174118,6.467360905320726,-12.044092566685443,0.7748214744114841,0.3659052480190531,-0.018520770116142053,-1.2396741471026589,-4.365925955289155,-4.175949625038686,-0.9472453865099372,2.290540797921154,6.195925711718423,-1.8647490132381854
22,2004-03-22,11,111435.74679231734,90101.77284842351,501273.960136612,446612.0537455934,-0.305978428116582,-0.5488448780911103,-4.9886715885039585,-0.05202227354196875,0.9762574501875688,-2.2455379607520496,6.279630657255576,-11.62276489478646,0.4531084145278306,-1.6393361747336057,1.0953394420003961,-1.808137613686239,-5.3045670038687,-4.267106222968901,-0.735741314394865,0.9342229516149523,6.2895476445037355,-2.419009356855568
