time,1.0,2.0,3.0,5.0,7.0,10.0,20.0,30.0,50.0,70.0,100.0,125.0,150.0,175.0,200.0,225.0,250.0,300.0,350.0,400.0,450.0,500.0,550.0,600.0,650.0,700.0,750.0,775.0,800.0,825.0,850.0,875.0,900.0,925.0,950.0,975.0,1000.0
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00,2004-03-21 05:00:00
2004-03-21 05:00:00,-1.2025095910238316e-05,-9.792443420594939e-06,2.7086793171360884e-06,-1.7858274277992412e-06,6.519345011293405e-07,-8.981380074017633e-07,1.4975307487607563e-06,2.866111917685798e-07,-1.4404717381608316e-06,1.5507955306516268e-06,-2.2377622350787947e-06,2.4888586860065783e-06,-4.9582925744183055e-06,-9.79731497339307e-06,6.6441869469968745e-06,1.3691000231644971e-05,1.5371925263342654e-05,0.00014396132067814616,0.00010092844046065174,9.643272321487402e-05,0.00010405745298495559,0.00011240972101203884,0.0001103143710858566,8.455984070401842e-05,6.315729034474581e-05,0.00010036908219452198,6.042067504142115e-05,5.656751987038314e-05,5.523014149976258e-05,4.379338335660275e-05,3.259955370993795e-05,2.4417775402464666e-05,1.658658939606886e-05,1.1972144672403428e-05,-3.251029342159166e-06,-2.1954626967722087e-05,-7.853187044583054e-05
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00,2004-03-21 06:00:00
2004-03-21 06:00:00,-1.1836055199824638e-06,-5.84174802531808e-06,-6.037443504156152e-06,-8.508098432263172e-06,-3.621658650964995e-06,3.2342190827280298e-06,1.1022788496121114e-06,-5.460140044531214e-07,-1.8385542801793766e-06,-3.426848917399626e-06,-1.8642220706471523e-06,-6.580473623663194e-06,-1.1247200889891005e-05,-2.334857969410555e-05,-4.513518292597681e-06,1.2713352475931946e-05,6.170014156836607e-06,0.00014662125797984803,0.00010828878688458487,0.00010079161540052572,8.592594547389438e-05,9.014046768896198e-05,9.526637363978562e-05,7.964942785752824e-05,7.26889791418e-05,0.00010968338428522155,6.747849204588569e-05,5.4163383403313556e-05,5.069575828586092e-05,4.290663084409486e-05,3.582567010487734e-05,2.9029166356310698e-05,2.1140120841228504e-05,1.1615527359178905e-05,-5.727051971697021e-06,-2.6495259986657673e-05,-0.00013869798176454308
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00,2004-03-21 07:00:00
2004-03-21 07:00:00,1.0270330177803574e-06,-2.5614381059774107e-05,-8.27394557377662e-06,-3.4355318432444613e-06,-2.7091421823826543e-06,5.446043376742025e-07,-2.5055251830538503e-07,-1.880498924568206e-07,-1.9744297698734553e-06,-1.0232548629901878e-06,-2.2785944811304747e-06,-6.117769585062959e-06,7.375240211899838e-06,-1.9029994658777038e-05,-7.492909993473175e-06,1.1866057923321097e-05,-3.061141902573294e-06,0.0001577718990620296,0.0001154408363895364,0.0001020384143670225,9.242407101423465e-05,9.835739295504769e-05,0.00010018513934988125,9.37572852478569e-05,8.225003654115894e-05,0.0001123262539679733,6.477552842290145e-05,5.215261161696473e-05,4.8496248009857034e-05,4.255486597905588e-05,3.8305765691634256e-05,3.0715738574629325e-05,1.954911868369576e-05,5.4027871192206815e-06,-4.432593355129297e-06,-2.787674456953465e-05,-0.00012794532625746847
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
valid_time,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00,2004-03-21 08:00:00
2004-03-21 08:00:00,-1.2815901179194063e-05,-2.13081315128191e-05,-3.7248845990454004e-06,-7.99152505719154e-06,6.378260187387072e-07,-1.2933720621511721e-06,1.247393100117805e-06,-7.767334610475155e-08,-1.9493597775427766e-08,-1.7868588646061449e-06,-1.4246093957012844e-06,-9.870262187720804e-06,-8.270499407812844e-06,-1.8048739503570722e-05,4.704537308655834e-07,1.5203474281648689e-05,-1.1668962199021047e-05,0.00014324032052967785,9.486713776056437e-05,7.450714229815218e-05,8.257514012858318e-05,0.00010309433686192567,0.00010772425857854234,8.214542614288104e-05,8.167892607475715e-05,0.00010186556354469507,5.414711118672016e-05,4.516877520650254e-05,4.075106928961927e-05,3.131137120317308e-05,2.777906736199832e-05,1.7700379484222403e-05,3.974823569078197e-06,-7.997085217278031e-06,-1.4297576890655887e-05,-4.0708192253887856e-05,-0.00012489366792315252
number,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
step,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00,0 days 00:00:00
