,Date,Hour,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,Gz,Ge,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RGe,RKz,RKe
0,2004-03-21,13,116274.04457390358,131901.91551070352,426575.7665305312,714865.6340170475,-1.1479543712203015,-1.5541523823286896,-1.0272953657877073,5.503710558651189,2.930808960455423,-2.312682885969782,-3.8777261976476405,-1.374295089163268,0.9510747181538153,3.131494415527504,2.7917167978211124,0.818201261224555,2.2444886294945254,-1.25428872425384,-2.841198916183302,10.188747088174216,-8.297464564150175,6.410999559529468
1,2004-03-21,14,126324.22504605958,134847.44005111192,434655.9255967115,710350.1946097336,-0.34951201474586163,-1.540355018435943,-0.977895775715203,5.212548817681794,2.745313911415251,-2.167554580564986,-4.092195562670188,-1.739359124007412,2.20635808340552,5.385271684981363,2.5442365842038996,1.3837370163868399,1.9026906326610817,-1.0148637346993847,-2.090944360393156,10.304195433069562,-7.322293985792334,5.465949204088971
2,2004-03-21,15,134592.54798017166,141864.82202868877,440275.139085691,707558.6151272119,-0.13889973394091093,-1.5277079374669533,-1.5024653572765951,5.276702439134519,2.833063637830305,-2.270465511227043,-4.2757752629151105,-2.4197752383294175,3.0730944485340377,6.316066337114677,2.6899404912595895,2.2134200216492332,1.7543956215849095,-0.4716890527764109,-1.80973081797858,11.288295909477748,-7.671535975717526,4.831081610858108
3,2004-03-21,16,145691.79658312863,150784.0642069864,447287.57407212286,706954.0334297435,-2.269133028708629,-1.8663530540676567,-1.7092656250063807,7.992719195302148,2.9731225291206362,-2.4776308965694662,-4.320534346605057,-3.2714005400459074,1.118924774146349,9.034770965571466,2.546637710146671,2.3691537816141093,2.5545731634569124,-1.1826094472156707,-4.561970901750251,14.70585692755338,-10.85350616377698,7.613193727478293
4,2004-03-21,17,152928.3394932277,158922.72925631035,458668.0658625808,699043.8271072591,2.1233411050635653,-1.4603116842405819,-2.338064004652427,7.587288705951596,3.102708407017638,-2.602074311769334,-3.414688772899324,-3.6628350985575113,4.178849001248591,8.773665362129535,1.51021999193429,2.0267922586908633,2.2241035969841163,-1.4078674641776887,-0.9294589942603646,13.676466960652375,-5.853515269472302,7.6703850762242
5,2004-03-21,18,156565.38052505552,165376.9684695606,463301.1199704085,696817.3876876641,1.0613544522090976,-1.789889780549456,-2.1161550661933366,4.396733268058466,3.138201181062124,-2.744179717052326,-2.5917475579097857,-4.535786837177076,2.334321675900798,4.564383877284335,0.5106266345483568,1.5669255515953087,2.254726362561131,-0.5789444044413298,-3.3561098748541256,10.497728317255557,-5.901274534455156,2.5560459015160575
6,2004-03-21,19,156604.85126197585,170204.59322779658,474902.0956730209,694875.4273952815,-0.34208994831376865,-1.8302981921680628,-2.085409078974337,5.08424438136327,3.2694904015913115,-2.8286226412489563,-1.5501805715071149,-5.168238240906978,-0.1860744420394015,4.9896592401919095,-0.43279915411685377,0.6418848020656879,3.2548654824577694,-0.7440541137768499,-5.8746776961899965,10.385050016845977,-7.23254508125299,2.7454693332074784
7,2004-03-21,20,153449.22661541417,169998.53904443356,486736.15144410444,691460.1980684708,0.464818988388556,-2.1269212315224353,-2.8982143255056196,4.73790590025514,3.237806908616226,-2.8592520895536175,-0.5562878106422999,-5.873260060517451,-0.1315429058871534,2.870310151817866,-1.1924516059167702,-0.8817425872072434,2.269913248012882,-0.5648849956737669,-6.092360757666876,8.84233663412395,-5.259596395772246,2.3277451609170754
8,2004-03-21,21,148019.1996993751,163856.04659990442,491245.4710587137,690808.2554264304,-1.7040455325046486,-2.2902305296226144,-2.950005205425842,5.4999968183775945,3.266226096048594,-2.99211237338479,0.17091818485940463,-6.258889128765692,-3.0592108195933787,2.902551328511115,-1.8067013483157766,-1.8745644346060686,1.0697925602832725,-0.3861078128803638,-9.067203506491634,8.90777528677893,-5.552925113354359,2.5772207079181078
9,2004-03-21,22,140440.97690754058,156501.67511526987,494438.657878144,688680.2218157322,1.2697223228233592,-1.4568407688826146,-3.5253381913137427,3.0519742226996365,3.256260378898622,-3.0893004998911326,1.0711768109499955,-6.983696637957874,-0.5408388518842837,1.2794685086087698,-1.9772085848191112,-1.9944920421051575,0.32815601629035274,-1.1832544414273354,-5.420587409776989,5.603623449368226,-1.5125950738307408,0.7768702174828404
10,2004-03-21,23,133783.2978886775,149495.7038967473,493608.1943760042,682288.8234481536,-0.4675315704762346,-1.592095406297119,-3.543219230254276,1.5034445701814358,3.1715904077414967,-3.107668779900733,1.7080884367327742,-8.024164067299777,-1.9302098974017219,-0.0660192162855841,-1.8253528797156207,-1.6425933825121077,-0.41964276430802583,-1.5338343299629924,-7.056570264230471,4.56061537386718,-1.8830195996897106,-1.4436659369010734
11,2004-03-22,0,127298.43617358811,144675.0027611827,491417.2299751262,677636.6146399986,0.40762661527367333,-1.395475200296061,-3.9505843813667694,0.24928242248183244,3.097543753895169,-3.1946958318048795,2.096236292595082,-8.924335067111059,-0.9679901213017675,-0.28659680268292403,-1.3617425653472655,-1.3052796270444378,-0.4929167439233667,-1.7034411282461466,-5.447134904264821,3.534173827538335,-0.9538047295746472,-3.021027135016311
