,bias,mse,rmse,mae,mape,r
Az,9550.404027697927,232800577.9986659,15257.803839303542,11841.563837891706,0.09341907031090237,0.9259353030498658
Ae,8263.975507944082,448814982.3379636,21185.253888919142,19403.131911313416,0.10714592942046493,0.844783927457411
Kz,-61934.567538616684,6367189826.372699,79794.67291976763,68697.24040504714,0.10054166548711112,0.9390958370657144
Ke,-13427.695444067416,7162123246.465836,84629.32852425237,69480.96472570192,0.11682372766281991,0.9022410857801773
Cz,0.3590831110069093,1.4772861065579939,1.2154365909244274,0.9654495788399738,3.3165153330238994,0.4543034419022686
Ca,0.04869350728243441,0.20449350952267084,0.4522095858367786,0.41246120978478823,0.27590470728884253,0.6201336793473674
Ck,0.8384132736317392,1.3358004195828344,1.1557683243552033,0.9083825782271551,0.18639664436186695,0.9880267069323085
Ce,0.1345994328731099,1.3208508931428737,1.149282773360357,0.9128409086513876,0.22215876922639613,0.9042506426355456
BAz,0.4673235587602809,0.7707814279031701,0.8779415857009907,0.6754506320153473,0.18062064334481312,0.9257170470794389
BAe,-0.1997553607444081,0.21719294415581333,0.4660396379663572,0.37975692680553913,1.6100749924617903,0.9720974526422239
BKz,1.4925567801920865,20.924676029440057,4.5743497930788,3.888883719094393,3.0810035622266447,0.9001334859295753
BKe,-0.6481999471518783,11.594687554335247,3.4050972899955805,2.5892683524851514,0.25342982489839033,0.9612278650283872
Gz,0.13672537100988866,5.6332837335506705,2.373453967017408,1.5765521155047348,0.8959986216833213,0.49379586854601115
Ge,0.18113765156622072,1.8522888465919873,1.3609881875284544,1.0501675408220257,2.113525392394434,0.825293884074825
∂Az/∂t (finite diff.),-0.0028376187793617558,3.23894480477029,1.799706866345264,1.383819119285395,1.03854985929299,0.9115047497458247
∂Ae/∂t (finite diff.),-0.2787772767437367,1.647162851069629,1.2834184240027213,0.997394608637275,2.7629713022756506,0.8919251802540665
∂Kz/∂t (finite diff.),-0.24119716344526307,44.97286255159636,6.7061809214780626,5.511311035928301,0.7918334166860204,0.828530564127013
∂Ke/∂t (finite diff.),-1.026018379499181,18.06846249700524,4.250701412355993,3.224878655259392,1.121775700312221,0.8615322862701532
RGz,-0.06238455925029889,6.48204434064692,2.5459859270323784,2.077869023826473,2.140215833849941,0.8191078236210386
RGe,0.006884009591346811,3.9582389245061855,1.9895323381403445,1.6359454381575134,0.33730512983617866,0.8189310607086271
RKz,2.9312503282759983,82.70229020850586,9.09407995393189,7.7764595438751165,4.9455560218239745,0.8251669936592427
RKe,-0.3259954084113265,23.562511292574467,4.854123122931109,4.1956195306040955,0.9905015483992837,0.7985050622052278
