,bias,mse,rmse,mae,mape,r
Az,11994.948572406507,324877601.631759,18024.36133769402,13294.06970648693,0.101148046344536,0.917081056826009
Ae,7743.032585059086,341929465.9679188,18491.33488875043,16414.098944930312,0.09106129951673787,0.891925336963995
Kz,-81526.57078325946,9291265927.105635,96391.21291438154,85531.07361906739,0.12441594420147477,0.9353155333584502
Ke,-26900.725537030536,8551315521.450135,92473.32329623574,76451.87506484457,0.126938168164049,0.895498219128989
Cz,0.05305203729188507,1.4562403896897405,1.2067478567164478,0.993731477262386,3.4646843533558958,0.3992310265529514
Ca,0.04094947822663817,0.23315497957114806,0.4828612425647228,0.43804416135681906,0.2953656506872262,0.5991527508190385
Ck,1.0460188470465421,1.841558336853465,1.3570402856413162,1.0711041382677642,0.22337635264909114,0.9876253420387154
Ce,-0.04506786680590132,1.1580445992150048,1.0761248065233906,0.8101467110103356,0.1838708054838435,0.9154089019609761
BAz,0.4000085324196729,0.8305052723895182,0.9113206199738477,0.69498565058275,0.1899666140366978,0.9204631069061782
BAe,-0.19852996086463434,0.19645975671959626,0.44323781057079986,0.35330769282080965,1.4677591570663016,0.9760578958038648
BKz,2.3238325497441408,23.817258483843165,4.880292868654828,4.147102166194817,3.9282394406660472,0.9075011006807218
BKe,-0.9039287985646093,12.565435668928968,3.5447758277398824,2.7629072720812293,0.2661846245726303,0.9622229221475811
Gz,-0.08033749734647797,6.803805196208667,2.6084104731059234,1.8056054172692682,1.189450901879655,0.35799933678790063
Ge,-0.04738254190160061,2.180354842172983,1.4766024658563262,1.102344720524176,1.5978078014098556,0.8143616062558425
∂Az/∂t (finite diff.),0.043988243768642354,4.475299823078956,2.115490445045535,1.5791715109336302,1.2527771604722273,0.875680369932326
∂Ae/∂t (finite diff.),-0.28528709586834305,1.577550217617531,1.2560056598668379,0.9592022074791139,2.6643124982015025,0.8953987810193402
∂Kz/∂t (finite diff.),-0.3878970229896416,45.89464853991959,6.774558918477245,5.528429513992364,0.7948256551727289,0.8238308813217187
∂Ke/∂t (finite diff.),-1.1923432584615103,18.30370556277742,4.278283015740943,3.235474967678666,1.0651299037765756,0.8626713172551459
RGz,-0.26201877313250693,8.444484232938237,2.9059394750989287,2.3920738385243197,2.5140819253088362,0.766220456407127
RGe,-0.17277448003624832,3.572877733142832,1.8902057383107354,1.483775116777496,0.30028688855811614,0.8364571849250004
RKz,3.81080045707221,85.41723292119035,9.242144389760979,8.048575196345341,5.2044511354352645,0.832761281952921
RKe,-0.802672253955543,25.20910457076181,5.020866914265087,4.310290484540346,1.0631529916181484,0.7860514681887252
